,Dist Name,prec_grow_av,prec_harvest_av,et_grow_av,et_harvest_av,maxT_grow_av,maxT_harvest_av,minT_grow_av,minT_harvest_av,windspeed_grow_av,windspeed_harvest_av,runoff_grow_av,runoff_harvest_av,KM5_clusterN_(maxT_growth_maxT_harvest)
1003,Hoshangabad,246.0371538461539,6.308653846153845,104.23861538461536,44.160384615384615,31.474615384615387,28.596153846153847,23.336846153846157,13.462307692307693,1.8543230769230767,0.8870576923076923,111.70284615384618,0.3126923076923077,0
1029,Srikakulam,206.01761538461537,30.177692307692308,120.27553846153845,64.3351923076923,31.93853846153846,27.969999999999995,25.59346153846154,18.61461538461538,2.156038461538462,1.2798269230769228,45.88207692307693,5.060192307692306,0
1055,Visakhapatnam,213.8720769230769,26.462307692307697,111.49484615384618,60.373269230769225,29.30438461538461,25.959230769230768,22.84946153846154,16.808461538461536,1.9025769230769225,1.0616153846153846,65.339,4.346538461538461,0
1081,East Godavari,215.0312307692307,27.90961538461538,120.1756153846154,64.43730769230768,31.327692307692306,27.612692307692303,24.24915384615385,19.14346153846154,2.0563307692307693,1.105576923076923,50.894615384615385,3.6742307692307685,0
1107,West Godavari,212.3622307692308,22.779423076923074,124.28515384615388,62.75192307692306,32.46653846153845,28.907115384615388,25.116230769230768,19.938461538461542,1.9188615384615384,0.9649615384615384,47.21853846153847,1.5884615384615381,0
1133,Krishna,182.22030769230773,29.83326923076923,120.74569230769231,61.763461538461534,33.02646153846154,29.603461538461545,25.35338461538462,20.071538461538466,2.038746153846154,1.1260384615384615,24.581692307692308,3.6865384615384618,1
1159,Guntur,145.23607692307692,32.770192307692305,110.45015384615384,51.82634615384615,33.888461538461534,29.8525,25.473923076923082,19.43519230769231,1.8433538461538463,1.0117500000000004,15.995692307692305,4.2475,1
1185,S.P.S.Nellore,117.68399999999998,135.79192307692307,88.4486153846154,85.56673076923077,34.88492307692308,29.37230769230769,25.803692307692305,20.96076923076923,2.2364692307692304,1.271307692307692,8.14176923076923,32.09980769230768,4
1211,Kurnool,118.90938461538462,13.412884615384614,104.1849230769231,22.19211538461538,32.711,30.559038461538464,23.486384615384615,18.927307692307696,2.139053846153846,1.0545192307692306,9.409615384615385,0.668653846153846,1
1237,Anantapur,84.7876923076923,18.287307692307696,77.89792307692309,21.426153846153852,31.968461538461536,29.89576923076923,22.80223076923077,18.901346153846156,2.3320692307692306,1.2633653846153845,4.540307692307693,0.9138461538461538,1
1263,Kadapa YSR,103.6323076923077,45.38076923076923,91.4850769230769,47.42192307692308,33.755615384615375,29.33403846153846,24.527307692307694,19.458653846153847,2.0717615384615384,1.0779230769230765,6.044692307692308,2.8115384615384613,1
1289,Chittoor,110.67699999999999,81.98153846153846,92.08930769230768,67.85384615384618,32.34015384615384,27.713076923076922,23.114692307692305,18.57249999999999,2.1658538461538464,1.264980769230769,6.380307692307694,9.960192307692308,4
1315,Hyderabad,131.421,4.53625,107.6875,24.503749999999997,31.201500000000003,29.1725,22.719,15.618749999999999,2.31165,1.317875,11.269000000000002,0.23625,1
1319,Nizamabad,204.80123076923078,9.854999999999999,121.7190769230769,52.59692307692307,31.600923076923074,29.66673076923077,23.01607692307692,15.887115384615385,1.9486461538461541,0.9288461538461537,54.034384615384624,0.49115384615384616,0
1345,Medak,180.26915384615384,9.499423076923076,115.57323076923079,49.83634615384615,30.95684615384615,28.834423076923084,22.439076923076925,16.18269230769231,1.9701461538461538,1.0283076923076921,38.38623076923078,0.47269230769230774,1
1371,Mahabubnagar,136.40707692307691,9.96923076923077,108.23715384615382,33.22865384615385,31.96846153846154,29.7476923076923,22.77984615384615,17.693269230769225,2.0715307692307694,1.1389038461538463,13.568923076923081,0.495576923076923,1
1397,Nalgonda,141.60653846153846,14.466923076923079,110.44484615384614,39.926153846153845,33.29261538461538,30.359615384615385,24.550846153846155,17.803653846153846,1.8529846153846152,1.113826923076923,12.669692307692312,0.7223076923076923,1
1423,Warangal,178.81384615384619,12.308653846153847,120.9096153846154,51.9876923076923,32.36523076923076,29.510961538461537,24.30269230769231,16.709038461538462,1.8936923076923076,1.1141153846153844,22.716769230769223,0.6132692307692307,1
1449,Khammam,212.30553846153845,12.316153846153847,123.96423076923075,57.60173076923078,32.51746153846154,29.223461538461542,24.542846153846156,17.378846153846155,1.8281615384615386,1.053442307692308,41.50561538461539,0.615,0
1475,Karimnagar,179.9106923076923,10.983461538461539,119.21584615384616,51.44596153846154,32.37915384615385,29.864423076923075,24.241615384615386,16.091538461538462,1.8059384615384615,0.8788076923076922,26.184307692307698,0.5478846153846153,1
1501,Adilabad,209.63061538461545,8.383653846153846,121.2893076923077,52.018269230769235,32.21869230769231,29.82,23.919538461538462,15.244423076923077,1.8827000000000007,0.8832307692307693,50.74,0.41653846153846164,0
1527,Kolar,96.75523076923076,39.46634615384615,81.14946153846155,49.64903846153846,29.645307692307693,26.600576923076922,20.394307692307695,16.621346153846154,2.249015384615385,1.3255000000000001,5.556692307692307,2.2069230769230774,1
1553,Tumkur,89.80000000000001,22.428076923076926,75.91784615384617,35.10423076923077,29.138384615384613,28.255384615384614,20.17484615384615,17.315576923076925,2.4782692307692313,1.3780384615384613,5.494923076923077,1.1207692307692307,1
1579,Mysore,136.66846153846157,33.877307692307696,88.57861538461538,60.30250000000001,27.590999999999994,27.420384615384613,19.781615384615385,17.86230769230769,2.1197769230769232,1.3982692307692306,33.08669230769231,2.0890384615384607,1
1605,Mandya,88.49407692307695,30.48692307692307,72.35730769230769,47.26596153846154,28.734384615384613,27.894230769230766,19.915923076923075,17.559038461538464,2.317592307692308,1.3692692307692305,5.123384615384615,1.5494230769230768,1
1631,Hassan,191.69530769230772,28.88403846153846,84.71053846153846,54.4778846153846,26.417692307692302,27.09096153846153,18.99315384615385,16.510384615384616,2.1676615384615383,1.3610384615384612,90.30299999999998,1.7542307692307693,0
1657,Shimoge,512.2862307692308,23.587692307692308,100.71607692307693,64.71557692307694,26.822153846153846,28.583269230769233,20.086461538461542,16.541153846153843,2.2269692307692313,1.4167307692307693,379.0004615384615,1.869807692307692,3
1683,Chickmagalur,406.5302307692307,28.5523076923077,89.82123076923078,53.818269230769246,25.781384615384614,27.201153846153847,18.875230769230768,16.018076923076926,2.174,1.3223269230769228,300.01269230769225,2.4069230769230767,3
1709,Chitradurga,73.94761538461537,16.462115384615384,66.86800000000001,21.221153846153847,29.349230769230765,29.1825,20.76123076923077,17.970769230769232,2.4748692307692304,1.2752115384615383,3.9936153846153855,0.8207692307692309,1
1735,Bellary,99.51861538461536,16.427692307692304,88.83123076923077,24.17269230769231,29.895923076923076,29.577115384615386,21.298230769230766,18.165000000000006,2.4305230769230763,1.1990192307692307,6.0181538461538455,0.8201923076923077,1
1761,Dharwad,144.94384615384618,20.689615384615383,99.89476923076924,41.00461538461539,28.113692307692308,29.264423076923073,20.384,17.059615384615384,2.3991384615384614,1.3192884615384615,34.58769230769231,1.2284615384615383,1
1787,Belgaum,219.29630769230772,20.866346153846152,105.43153846153845,47.72846153846154,27.85207692307693,29.32557692307693,20.321076923076916,16.397307692307688,2.343946153846154,1.4324038461538464,98.56715384615383,1.495576923076923,0
1813,Bidar,178.29676923076926,11.85865384615385,121.78961538461536,37.82903846153845,30.8036923076923,28.68134615384615,21.79215384615385,16.353076923076923,2.0489076923076923,1.1060961538461536,42.001615384615384,0.5898076923076924,1
1839,Raichur,116.25523076923075,12.234615384615381,101.83015384615382,23.138461538461538,31.929230769230767,30.17423076923077,22.757461538461538,18.78096153846154,2.2794076923076925,1.262403846153846,7.715538461538462,0.6092307692307692,1
1865,Gulbarga,152.64399999999998,10.709230769230768,116.0093076923077,29.53519230769231,31.7393076923077,30.140192307692306,22.252846153846153,17.18711538461538,2.0379538461538464,1.2069423076923078,26.120153846153848,0.5309615384615384,1
