Dist Code,Year,Dist Name,State Name,RICE AREA (1000 ha),RICE YIELD (kg per ha),nitrogen,phosphate,potash,prec_grow,prec_harvest,et_grow,et_harvest,maxT_grow,maxT_harvest,minT_grow,minT_harvest,runoff_grow,runoff_harvest,windspeed_grow,windspeed_harvest
52,2013,Anantapur,Andhra Pradesh,40.4,2177.0,699.4359917864476,353.5257166324435,161.4473593429158,98.47599999999998,19.68,88.982,24.74,31.514,30.0,22.446,19.075,4.926,0.98,2.173,0.9235
52,2014,Anantapur,Andhra Pradesh,29.21,2825.0,589.8884525667352,290.84522956878845,125.1723474332649,102.922,14.785,88.87199999999999,27.445,32.468,30.185000000000002,23.401999999999997,19.259999999999998,7.186,0.74,2.2565999999999997,0.9085
52,2015,Anantapur,Andhra Pradesh,33.62,2905.0,733.8714431211498,404.3264082135524,175.33485831622176,59.16799999999999,36.875,56.63199999999999,34.5,32.598,30.765,23.401999999999997,19.835,2.96,1.845,1.714,0.9530000000000001
53,1990,Kadapa YSR,Andhra Pradesh,64.22,2830.0,2115.2406455852156,1025.7424114989733,325.50441067761807,83.934,26.415,78.038,29.415,33.278000000000006,29.515,23.832,19.59,4.196,1.32,2.7232,1.3445
53,1991,Kadapa YSR,Andhra Pradesh,72.36,2591.0,2048.7181305954823,1352.778372073922,349.48542751540043,112.94800000000001,71.075,102.05199999999999,61.495000000000005,33.024,28.82,24.17,18.64,5.648000000000001,3.995,2.2830000000000004,1.2845
53,1992,Kadapa YSR,Andhra Pradesh,48.86,2681.0,1430.644878850103,692.39937412731,125.25817823408624,80.146,48.185,76.90799999999999,43.035000000000004,33.626000000000005,28.845,24.018,19.01,4.006,2.41,1.9009999999999998,1.3655
53,1993,Kadapa YSR,Andhra Pradesh,65.0,3077.0,1991.995071868583,789.0652977412732,164.18439425051335,89.546,50.905,80.728,50.495,33.932,28.305,23.892000000000003,19.415,4.4799999999999995,2.545,2.4732,1.5985
53,1994,Kadapa YSR,Andhra Pradesh,51.0,2784.0,1603.3268993839833,631.930841889117,152.7486652977413,91.34400000000001,58.86,74.71600000000001,62.42,33.524,28.16,23.802,18.38,4.848000000000001,4.494999999999999,2.7934,1.471
53,1995,Kadapa YSR,Andhra Pradesh,59.0,2763.0,1820.7230390143736,717.7113757700204,173.49634496919916,128.574,18.105,111.68999999999998,33.695,33.802,29.564999999999998,24.112,19.585,7.508,0.9,2.3576,1.5110000000000001
53,1996,Kadapa YSR,Andhra Pradesh,82.0,2439.0,2636.9785626283365,1242.4060780287475,344.8647227926078,105.876,52.510000000000005,96.17600000000002,52.655,33.098,29.305,24.166000000000004,19.015,5.2940000000000005,2.625,2.1632,1.0779999999999998
53,1997,Kadapa YSR,Andhra Pradesh,61.0,1721.0,2280.5482546201233,1077.2875564681724,273.9213141683779,98.422,107.53,86.338,83.1,34.162,29.924999999999997,24.616,20.955,4.924,10.780000000000001,2.1534,1.1125
53,1998,Kadapa YSR,Andhra Pradesh,76.0,2789.0,2396.5936755646817,1209.1209856262833,298.9374948665298,119.11799999999998,45.525000000000006,102.826,57.055,33.92399999999999,29.310000000000002,24.576,19.48,6.824000000000001,2.275,1.5248,0.891
53,1999,Kadapa YSR,Andhra Pradesh,61.61,2393.0,2091.21292238193,1055.0263392197126,260.65963860369607,83.662,25.77,78.428,26.83,33.348,29.88,24.078000000000003,18.695,4.184,1.29,2.2328,1.0355
53,2000,Kadapa YSR,Andhra Pradesh,67.84,2598.0,2092.6703704312117,1078.7312229979466,304.06807392197123,119.82599999999998,19.295,108.33399999999999,25.654999999999998,32.946,29.41,24.153999999999996,18.94,6.104000000000001,0.9650000000000001,2.183,1.2285
53,2001,Kadapa YSR,Andhra Pradesh,75.77,2575.0,2333.4795104722793,1374.315326488706,323.74171663244346,99.008,31.225,85.412,40.64,33.674,29.32,24.556,19.490000000000002,4.95,1.56,2.3494,1.0190000000000001
53,2002,Kadapa YSR,Andhra Pradesh,36.0,2000.0,938.2827104722793,617.6801642710473,219.5659958932238,81.76,28.02,71.378,34.805,34.17999999999999,29.34,25.062,19.515,4.088,1.4,2.1643999999999997,0.9410000000000001
53,2003,Kadapa YSR,Andhra Pradesh,34.12,2464.0,754.3616722792608,450.9304804928131,174.94101683778234,95.47200000000001,10.23,86.11200000000001,17.145,34.44799999999999,29.825000000000003,25.330000000000002,19.995,4.773999999999999,0.51,2.2356,1.2229999999999999
53,2004,Kadapa YSR,Andhra Pradesh,52.62,3060.0,1251.768211909651,776.9823819301848,296.2451975359342,110.66199999999999,13.725000000000001,95.0,28.925,33.641999999999996,29.509999999999998,24.524,19.68,5.546000000000001,0.68,1.9401999999999997,1.1440000000000001
53,2005,Kadapa YSR,Andhra Pradesh,66.75,2122.0,1676.8203080082135,1111.169568788501,381.667453798768,146.76,53.87,98.99999999999999,70.67,33.589999999999996,28.41,24.472,18.58,26.488,6.59,1.8560000000000003,0.8375
53,2006,Kadapa YSR,Andhra Pradesh,46.91,2674.0,1421.4943687885009,834.9363523613963,364.1179244353183,103.522,41.175,85.144,53.044999999999995,34.19,29.3,25.071999999999996,19.47,5.494,3.995,2.1358,0.9735
53,2007,Kadapa YSR,Andhra Pradesh,62.56,2942.0,1762.6042349075976,955.7266792607803,764.9482250513347,122.23600000000002,35.595,113.59400000000001,37.815,33.245999999999995,29.22,24.128000000000004,19.395,6.136,1.7799999999999998,1.6714000000000002,0.8055
53,2008,Kadapa YSR,Andhra Pradesh,65.07,1974.0,2097.44526899384,1797.3429634496918,1088.1093585215606,120.578,57.059999999999995,105.646,56.745000000000005,33.694,29.380000000000003,24.576,19.55,6.334,3.27,1.616,0.8999999999999999
53,2009,Kadapa YSR,Andhra Pradesh,65.32,2877.0,2330.96633100616,1837.6299893223818,1113.0849905544146,78.372,65.035,74.604,56.965,34.324,29.735,25.21,19.91,3.918,3.25,2.013,0.9670000000000001
53,2010,Kadapa YSR,Andhra Pradesh,70.38,1841.0,2436.9457971252564,1935.7592673511292,994.1182225872687,119.53799999999998,87.785,107.686,75.715,33.38199999999999,29.055,24.266,19.23,6.258,4.87,1.3184,0.6695
53,2011,Kadapa YSR,Andhra Pradesh,53.9,2944.0,2385.1646488706365,1895.6685338809032,822.073503080082,100.576,38.37,94.306,37.585,34.147999999999996,29.490000000000002,25.028,19.66,5.0280000000000005,1.915,2.0525999999999995,1.0075
53,2012,Kadapa YSR,Andhra Pradesh,30.75,2628.0,1145.2411293634498,586.0811088295687,311.46024640657083,89.41600000000001,52.515,82.66999999999999,51.005,34.312,29.915,25.196,20.09,4.473999999999999,2.625,1.8558,0.8009999999999999
53,2013,Kadapa YSR,Andhra Pradesh,62.71,2843.0,2927.9054340862417,1465.791523613963,478.87776837782343,123.35,41.635,110.21799999999999,46.91,33.31400000000001,29.575,24.194,19.744999999999997,6.168000000000001,2.085,2.0224,0.9285
53,2014,Kadapa YSR,Andhra Pradesh,45.89,3614.0,2091.453240246407,811.0148180698151,398.8755030800821,113.436,31.355,98.19800000000001,43.63,34.458000000000006,29.68,25.339999999999996,19.85,5.672,1.565,2.2096,1.011
53,2015,Kadapa YSR,Andhra Pradesh,40.26,3058.0,1960.1676369609854,905.7954381930184,361.2388435318275,76.358,68.13,73.41,55.519999999999996,34.38,29.89,25.339999999999996,20.060000000000002,3.818,3.4050000000000002,1.6366,0.8775000000000001
54,1990,Chittoor,Andhra Pradesh,94.99,2555.0,1767.8906833675562,764.7728772073921,251.47578480492814,95.77799999999999,47.015,78.72200000000001,51.92,31.958,27.884999999999998,22.514,18.685000000000002,4.796,2.6500000000000004,2.7252,1.3980000000000001
54,1991,Chittoor,Andhra Pradesh,115.43,2307.0,2230.505797946612,1206.8810907597538,403.2607490759754,118.614,115.30999999999999,98.74000000000001,77.38,31.653999999999996,27.35,22.806000000000004,17.9,5.932,17.925,2.4946,1.38
54,1992,Chittoor,Andhra Pradesh,80.29,1739.0,1644.6425544147844,683.7542562628336,178.9263474332649,78.7,85.32000000000001,76.76,60.325,32.252,27.270000000000003,22.646,18.17,3.936,4.41,2.1846000000000005,1.603
54,1993,Chittoor,Andhra Pradesh,106.0,2387.0,2334.6815605749484,634.9552361396304,294.8323613963039,97.77,105.41,83.28399999999999,82.72,32.496,26.744999999999997,22.449999999999996,18.595,4.89,6.880000000000001,2.5696000000000003,1.9980000000000002
54,1994,Chittoor,Andhra Pradesh,82.0,2256.0,2105.254866529774,549.9287063655031,320.82036960985624,87.232,95.795,73.356,71.56,32.217999999999996,26.685,22.494,17.645,4.362,9.254999999999999,2.8855999999999997,1.811
54,1995,Chittoor,Andhra Pradesh,83.0,2193.0,2064.1742094455853,539.2511704312114,314.30242299794656,129.378,30.52,108.88199999999999,42.989999999999995,32.424,28.07,22.736,18.835,6.566000000000001,1.625,2.498,1.6955
54,1996,Chittoor,Andhra Pradesh,133.0,2429.0,2707.0716221765915,884.1577823408625,484.1418480492813,96.53200000000001,87.875,85.24000000000001,66.485,31.663999999999998,27.755,22.741999999999997,18.205,4.8260000000000005,6.835,2.3294,1.345
54,1997,Chittoor,Andhra Pradesh,99.0,2242.0,2238.5627926078027,704.993839835729,341.2999589322382,104.046,185.535,83.13199999999999,94.39,32.766,28.200000000000003,23.222,19.950000000000003,5.21,52.315,2.3487999999999998,0.9984999999999999
54,1998,Chittoor,Andhra Pradesh,104.0,2548.0,2418.275482546201,896.9967967145791,452.6370431211499,113.46799999999999,101.685,100.57,81.33000000000001,32.513999999999996,27.86,23.168,18.755000000000003,5.672,5.140000000000001,1.7582,1.1385
54,1999,Chittoor,Andhra Pradesh,75.03,2030.0,1999.8530094455855,741.7339466119097,374.32420780287475,97.96,54.94,85.39199999999998,58.63,31.97,28.354999999999997,22.704,17.91,4.898000000000001,2.75,2.3375999999999997,1.2635
54,2000,Chittoor,Andhra Pradesh,75.22,2478.0,2046.8242398357288,672.7170184804928,424.42614702258726,127.61600000000001,44.055,106.47,58.144999999999996,31.578000000000003,27.75,22.791999999999998,18.009999999999998,6.392,2.2,2.3832,1.5114999999999998
54,2001,Chittoor,Andhra Pradesh,86.43,2613.0,2322.535601642711,837.7782357289528,441.3360714579056,110.204,69.525,87.134,69.11500000000001,32.212,27.64,23.1,18.55,5.51,4.619999999999999,2.4572,1.2650000000000001
54,2002,Chittoor,Andhra Pradesh,50.0,2540.0,1461.511293634497,540.9979466119097,342.02464065708415,91.612,63.46,74.112,59.769999999999996,32.722,27.73,23.608,18.634999999999998,4.58,4.975,2.2868000000000004,1.159
54,2003,Chittoor,Andhra Pradesh,45.78,1863.0,1066.6157174537987,437.0401330595482,278.25591622176586,105.72999999999999,23.085,91.172,35.995,32.734,28.255,23.618,19.165,5.286,1.155,2.1736,1.5345
54,2004,Chittoor,Andhra Pradesh,44.88,2507.0,1100.7303819301849,482.2157864476386,351.36892977412737,125.81800000000001,33.185,94.07000000000001,57.08,32.11,27.674999999999997,23.0,18.585,6.496,1.8150000000000002,1.9896,1.4144999999999999
54,2005,Chittoor,Andhra Pradesh,82.59,2794.0,2543.51422422998,839.6503022587268,558.3830193018481,155.74,129.66,92.332,88.33,32.17,26.685000000000002,23.058,17.59,27.298000000000002,52.22,1.9649999999999999,1.154
54,2006,Chittoor,Andhra Pradesh,46.21,2762.0,1720.4466924024641,594.0651326488706,343.198918275154,115.374,52.885000000000005,85.72999999999999,59.65,32.668,27.65,23.554,18.555,7.412000000000001,12.024999999999999,2.1068000000000002,1.1800000000000002
54,2007,Chittoor,Andhra Pradesh,52.44,3002.0,1886.9354907597537,515.7770119096509,393.8620878850103,135.63,63.405,116.21400000000001,64.955,31.958,27.395,22.848,18.3,6.792,3.205,1.7258,0.8185
54,2008,Chittoor,Andhra Pradesh,55.52,2970.0,2267.7742521560576,858.6424509240247,526.0696706365504,131.718,99.60000000000001,103.70599999999999,72.625,32.146,27.729999999999997,23.029999999999998,18.634999999999998,6.667999999999999,27.93,1.7346,1.099
54,2009,Chittoor,Andhra Pradesh,54.91,3098.0,2617.3195392197126,1023.5584804928131,682.2189782340862,80.106,123.785,75.518,79.97,33.013999999999996,28.195,23.902,19.095,4.006,8.68,2.0664,1.0155
54,2010,Chittoor,Andhra Pradesh,61.58,3006.0,2346.858056673511,1074.3750061601643,572.3981125256673,116.90599999999999,117.77,107.386,80.305,31.933999999999997,27.6,22.821999999999996,18.509999999999998,5.846000000000001,8.15,1.4087999999999998,0.7015
54,2011,Chittoor,Andhra Pradesh,51.11,3305.0,2248.214505954825,952.7239835728952,448.95779630390143,119.46399999999998,87.09,103.622,69.045,32.68,27.490000000000002,23.572,18.395,5.973999999999999,6.395,2.0412,1.139
54,2012,Chittoor,Andhra Pradesh,47.51,3608.0,1739.1937897330597,600.6278587268993,304.294233264887,97.65,79.585,87.19200000000001,73.845,32.827999999999996,28.479999999999997,23.715999999999998,19.39,4.882,3.975,2.0305999999999997,1.058
54,2013,Chittoor,Andhra Pradesh,49.86,3390.0,1604.2470357289526,468.2621864476386,321.43421273100614,127.16999999999999,71.99,112.83,64.435,32.12,28.115000000000002,23.004,19.025,6.359999999999999,3.6300000000000003,2.0416,1.2025000000000001
54,2014,Chittoor,Andhra Pradesh,40.97,3232.0,1578.9013552361396,458.05301273100616,268.06999096509236,134.058,46.69,101.526,70.045,33.05200000000001,28.04,23.938,18.95,7.132,2.335,2.1738,1.1475
54,2015,Chittoor,Andhra Pradesh,88.15,3795.0,4044.4233634496927,1245.488907597536,504.39900616016433,83.328,116.345,81.23,73.16,33.001999999999995,27.935000000000002,23.938,18.845,4.1659999999999995,5.87,1.5956,0.8585
55,1993,Hyderabad,Telangana,0.1,2500.0,0.0,0.0,0.0,126.22200000000001,2.8299999999999996,111.626,15.649999999999999,31.438,28.43,23.354000000000003,16.02,6.308,0.15,2.6138,1.6115
55,1994,Hyderabad,Telangana,0.08,2500.0,0.0,0.0,0.0,136.85999999999999,13.96,113.46,38.86,30.956,28.674999999999997,22.394,14.905000000000001,6.848000000000001,0.695,2.6246,1.4715
55,1999,Hyderabad,Telangana,0.04,2250.0,0.0,0.0,0.0,97.44000000000001,0.0,89.64200000000001,6.470000000000001,31.189999999999998,29.795,22.546,15.579999999999998,4.8740000000000006,0.0,2.1830000000000003,1.1185
55,2000,Hyderabad,Telangana,0.02,2500.0,0.0,0.0,0.0,165.162,1.355,116.022,37.035,31.222,29.79,22.582,15.969999999999999,27.046000000000003,0.1,1.8252000000000002,1.0699999999999998
56,1990,Nizamabad,Telangana,161.28,2458.09,10735.088229979465,4531.84215523614,839.0798981519507,204.188,9.285,132.66199999999998,58.185,30.610000000000003,29.425,22.224,16.635,39.242000000000004,0.465,2.2512,1.236
56,1991,Nizamabad,Telangana,135.39,2251.35,8836.557789733059,3420.9689100616015,510.4230800821354,186.624,9.61,129.86399999999998,47.29,31.452000000000005,29.045,22.59,15.030000000000001,32.936,0.465,2.1978,1.0975000000000001
56,1992,Nizamabad,Telangana,106.06,2027.06,6331.376924845997,2116.975022587269,214.58529609856262,179.018,6.47,122.33000000000001,47.785,31.582,29.305,23.098000000000003,15.04,30.403999999999996,0.325,2.1598,1.0434999999999999
56,1993,Nizamabad,Telangana,111.0,2036.04,7766.8455030800815,1666.9145790554417,249.68845995893224,197.534,2.395,128.25199999999998,54.43,31.4,28.384999999999998,23.414,15.145,36.118,0.115,2.55,1.259
56,1994,Nizamabad,Telangana,110.0,2318.18,6657.814373716633,1766.6316221765915,335.9088295687885,219.204,11.545,132.142,62.365,30.738,28.935000000000002,22.272,14.34,49.63000000000001,0.575,2.4774,1.1225
56,1995,Nizamabad,Telangana,136.0,2132.35,7728.441560574948,2050.8911704312113,389.6693223819302,243.78600000000006,7.625,134.82,64.52,32.044,30.64,23.222,15.445,72.348,0.385,2.351,1.3815
56,1996,Nizamabad,Telangana,148.0,2547.3,10587.038685831623,2750.7577823408624,551.7634496919918,227.596,19.099999999999998,119.252,63.56,31.485999999999997,29.585,22.662,14.940000000000001,74.69200000000001,0.945,2.2925999999999997,1.0779999999999998
56,1997,Nizamabad,Telangana,103.0,1786.41,8341.807145790555,1926.4595482546201,337.40008213552363,157.02,33.095,111.31800000000001,67.75,31.708000000000006,29.74,22.882,18.335,18.068,1.655,2.1986,1.1445
56,1998,Nizamabad,Telangana,159.0,2742.14,11310.639671457904,3292.8867351129365,698.0067351129364,225.788,15.4,117.16600000000001,62.739999999999995,31.964,28.995,23.676000000000002,15.605,72.496,0.77,2.0012,1.02
56,1999,Nizamabad,Telangana,170.26,2538.94,11955.440441889115,3480.436041067761,738.166250513347,161.706,0.005,113.43999999999998,46.959999999999994,31.02,29.79,22.476,14.75,20.535999999999998,0.0,2.1431999999999998,1.0230000000000001
56,2000,Nizamabad,Telangana,180.71,2756.02,13793.65738151951,3601.702437782341,957.5774661190967,228.496,1.15,122.022,34.805,31.248,29.88,22.702,15.23,86.908,0.065,1.8872,0.9239999999999999
56,2001,Nizamabad,Telangana,158.17,2531.33,10553.258296509239,2717.8217938398357,761.9441889117043,177.54199999999997,1.285,128.168,48.805,31.360000000000003,29.689999999999998,22.758000000000003,16.02,19.036,0.06,1.9652,0.878
56,2002,Nizamabad,Telangana,108.0,1666.67,7900.304229979466,2269.703162217659,382.7324845995893,161.262,1.07,125.05800000000002,40.1,31.75,30.13,23.145999999999997,16.46,13.59,0.05,2.0862,0.863
56,2003,Nizamabad,Telangana,91.37,3090.29,7642.186800000001,2006.3276008213554,484.16719096509246,179.394,1.1600000000000001,119.644,46.915,31.972,29.57,23.37,15.9,30.188,0.04,1.8958,0.7965
56,2004,Nizamabad,Telangana,73.4,2305.72,5179.881708418891,1237.2436632443535,650.290841889117,162.074,3.75,107.78600000000002,47.155,31.396000000000004,29.57,22.791999999999998,15.9,26.034000000000002,0.19,1.7428000000000001,0.734
56,2005,Nizamabad,Telangana,149.54,3383.64,13658.866915811088,4261.466252156058,1818.4678127310062,267.086,0.14,123.41199999999999,52.19,31.698,27.93,23.094,14.26,106.48000000000002,0.0,1.7556,0.7384999999999999
56,2006,Nizamabad,Telangana,167.65,3214.2,14447.119983572895,4302.112435318275,2316.0899137577003,239.05599999999998,18.805,118.12200000000003,53.995000000000005,31.456,29.82,22.85,16.15,95.55199999999999,0.94,1.7236,0.746
56,2007,Nizamabad,Telangana,127.45,3553.94,10304.889930184805,3235.2933880903497,1926.2274825462011,217.80600000000004,8.040000000000001,122.128,44.985,31.368000000000002,29.62,22.764000000000003,15.954999999999998,71.536,0.395,1.5779999999999998,0.7484999999999999
56,2008,Nizamabad,Telangana,190.03,3576.33,15401.373506365504,6480.389793018481,3327.3589650924023,230.512,14.959999999999999,109.102,52.685,31.536,30.1,22.932,16.43,94.656,0.745,1.6027999999999998,0.7609999999999999
56,2009,Nizamabad,Telangana,121.27,3208.21,9672.116698151951,3967.3966078028748,2229.05714661191,188.28199999999998,23.385,120.242,60.575,32.492000000000004,30.37,23.890000000000004,16.700000000000003,38.397999999999996,1.1749999999999998,1.7396,0.764
56,2010,Nizamabad,Telangana,221.62,3809.4,18507.518055030803,7339.508313757701,3420.0289182751544,294.576,31.62,125.60200000000002,63.905,31.863999999999997,30.32,23.26,16.65,141.034,1.58,1.5256000000000003,0.7835000000000001
56,2011,Nizamabad,Telangana,259.81,3741.97,21806.690880492813,8447.548765503081,2725.1561593429155,183.058,2.44,110.30999999999999,44.285,31.684000000000005,30.015,23.080000000000002,16.35,46.856,0.125,1.7555999999999998,0.715
56,2012,Nizamabad,Telangana,192.96,3815.25,15587.110689117044,5135.889925256673,1768.5437765913757,218.026,13.455,125.20599999999999,54.099999999999994,31.526,29.865000000000002,22.924,16.195,64.01599999999999,0.67,1.657,0.8135
56,2013,Nizamabad,Telangana,260.81,4003.64,19867.295470225872,5111.854578234086,1138.3954841889117,251.468,4.495,131.828,55.735,30.979999999999997,28.975,22.375999999999998,15.305,81.96799999999999,0.225,1.6878,0.7155
56,2014,Nizamabad,Telangana,169.27,3665.92,12806.989054620126,3038.309605749487,853.7047293634497,164.25,14.635,111.17999999999999,49.795,32.586,29.655,23.982,15.985,29.496,0.74,1.8107999999999997,0.8335
56,2015,Nizamabad,Telangana,98.03,2680.71,8794.245131827516,3384.897395482547,1304.6001486652979,159.47999999999996,1.3099999999999998,123.63999999999999,41.905,32.704,31.98,23.982,18.310000000000002,12.676,0.07,1.6284000000000003,0.9299999999999999
57,1990,Medak,Telangana,130.08,2177.51,2404.070715400411,934.4925831622176,118.78681232032855,169.504,9.535,127.70800000000001,53.115,30.008,28.605,21.689999999999998,16.94,15.604000000000003,0.47000000000000003,2.4376,1.4425
57,1991,Medak,Telangana,108.33,1620.05,2365.580188090349,1123.5711770020534,187.86690924024637,176.748,9.495000000000001,125.316,45.595,30.768,28.215,21.972,15.335,29.101999999999997,0.46,2.2774,1.2970000000000002
57,1992,Medak,Telangana,93.97,1758.22,2326.758946201232,857.7241995893223,131.8667310061602,155.132,9.685,114.572,46.685,30.869999999999997,28.505000000000003,22.456,15.37,17.758,0.485,2.0784,1.1560000000000001
57,1993,Medak,Telangana,92.0,1782.61,1992.799342915811,626.2422997946612,57.42160164271048,168.906,3.0549999999999997,120.90799999999999,52.120000000000005,30.714000000000006,27.625,22.802,15.504999999999999,19.022,0.14,2.6258000000000004,1.479
57,1994,Medak,Telangana,81.0,2234.57,1841.0518275154002,611.0826283367558,107.21938398357291,179.36399999999998,12.34,125.48999999999998,62.245000000000005,30.156,28.0,21.76,14.535,19.246,0.62,2.5738,1.3315000000000001
57,1995,Medak,Telangana,105.0,1800.0,2328.0505133470224,772.7913757700206,135.46940451745382,224.92799999999997,8.545,130.56199999999998,65.295,31.312,29.735,22.556,15.68,58.762,0.425,2.399,1.5819999999999999
57,1996,Medak,Telangana,108.0,2027.78,2913.4718685831626,956.8312114989733,147.48320328542093,204.954,20.11,116.524,63.265,30.82,28.75,22.064,15.24,56.938,0.995,2.262,1.183
57,1997,Medak,Telangana,74.0,1824.32,2218.8330184804927,516.1158110882957,105.08303901437372,140.82,27.465,105.73800000000001,63.47,31.124000000000002,28.965,22.368000000000002,18.685000000000002,10.682,1.37,2.15,1.329
57,1998,Medak,Telangana,123.0,2463.41,3538.126570841889,1285.5141683778234,250.92,206.39000000000001,8.889999999999999,111.774,60.875,31.264,28.17,23.046,15.9,58.59000000000001,0.445,1.924,1.1685
57,1999,Medak,Telangana,112.83,1970.93,3356.180478850103,1219.8706965092401,237.73535852156056,134.43,0.015,105.372,36.115,30.404000000000003,28.994999999999997,21.926,15.08,9.347999999999999,0.0,2.157,1.0745
57,2000,Medak,Telangana,123.17,2729.8,4200.334740862422,1357.4598579055441,306.9892114989733,205.574,1.33,118.234,35.43,30.548000000000002,29.035,22.076,15.52,67.004,0.08,1.8572000000000002,0.9894999999999999
57,2001,Medak,Telangana,108.45,2548.18,2877.4568624229983,998.0695811088294,243.04379876796713,162.87,1.455,122.506,47.3,30.742,28.950000000000003,22.208000000000002,16.41,12.943999999999999,0.065,1.9786000000000001,0.9755
57,2002,Medak,Telangana,77.0,2051.95,1968.4994661190967,608.644681724846,66.12197125256674,135.982,1.0,114.65800000000002,24.075,31.174,29.175,22.64,16.63,8.181999999999999,0.05,2.0224,0.8825
57,2003,Medak,Telangana,86.3,2503.01,1850.895770020534,514.780386036961,154.723318275154,160.704,0.71,114.792,46.095,31.538,28.805,23.002,16.26,16.997999999999998,0.025,1.9804000000000002,0.8445
57,2004,Medak,Telangana,62.46,1992.96,1499.9788238193019,486.6493305954826,192.8282562628337,137.59799999999998,1.775,100.314,42.965,30.863999999999997,28.75,22.328000000000003,16.21,11.725999999999999,0.09,1.7396,0.779
57,2005,Medak,Telangana,85.27,2900.55,2705.702895277207,924.0466521560576,327.5418554414784,250.62199999999999,0.18,118.02000000000001,53.025,30.85,27.35,22.318,14.805,96.49600000000001,0.0,1.7431999999999999,0.8645
57,2006,Medak,Telangana,101.98,2699.06,2724.1601199178644,1140.1573404517455,480.1561823408625,203.52200000000002,19.73,113.06999999999998,52.754999999999995,30.836000000000002,28.96,22.304,16.42,66.656,0.99,1.7362000000000002,0.7184999999999999
57,2007,Medak,Telangana,92.82,3033.29,2731.42386036961,970.8705166324435,504.2927753593429,196.478,8.175,115.94000000000001,43.63,30.72,28.825,22.186,16.285,57.614,0.405,1.547,0.7815000000000001
57,2008,Medak,Telangana,123.91,2884.67,5167.642378644764,2258.378062422998,1252.4629429158113,203.69,16.7,102.296,52.695,30.936,29.259999999999998,22.401999999999997,16.715,75.91600000000001,0.83,1.5730000000000002,0.7945
57,2009,Medak,Telangana,83.12,2799.45,2827.240607802875,1194.265429158111,873.9376755646819,167.49,17.825,110.974,56.28,31.832,29.47,23.298,16.925,29.49,0.895,1.8079999999999998,0.8485
57,2010,Medak,Telangana,144.56,3561.98,7563.913508008214,4270.332083778234,1867.5133503080083,264.452,29.37,119.91600000000001,62.37,31.107999999999997,29.275,22.572000000000003,16.735,117.44800000000001,1.4649999999999999,1.5024000000000002,0.861
57,2011,Medak,Telangana,137.03,2969.86,5364.091404517453,2394.1814069815196,681.9198061601643,156.654,2.79,104.498,44.239999999999995,31.144,29.240000000000002,22.61,16.7,27.195999999999998,0.145,1.8399999999999999,0.7945
57,2012,Medak,Telangana,110.36,3376.22,4193.879418480492,1358.6653010266941,236.22931909650927,185.63199999999998,14.135,121.22200000000001,54.41499999999999,31.062,29.22,22.528,16.675,36.464000000000006,0.705,1.723,0.9025000000000001
57,2013,Medak,Telangana,170.97,3652.63,7870.798792607803,1605.6716008213552,350.2111564681725,221.038,5.055,127.606,55.45,30.3,28.105,21.768,15.56,57.580000000000005,0.25,1.7757999999999998,0.762
57,2014,Medak,Telangana,110.89,3274.24,4690.141505544148,1016.8089289527721,255.94413880903488,140.478,16.045,106.62800000000001,47.120000000000005,31.8,28.77,23.267999999999997,16.23,14.191999999999998,0.81,1.8938,0.9045000000000001
57,2015,Medak,Telangana,84.17,2848.76,4902.987188501027,1409.6176312114987,276.07068665297743,133.038,1.575,110.26599999999999,29.12,31.984,30.939999999999998,23.267999999999997,18.4,7.0840000000000005,0.075,1.6182000000000003,0.99
58,1990,Mahabubnagar,Telangana,132.68,1967.74,1880.2199950718687,1187.1563433264887,290.67545297741276,115.54399999999998,8.860000000000001,106.774,14.235,31.156,29.564999999999998,22.011999999999997,18.15,5.776000000000001,0.43,2.7266000000000004,1.6465
58,1991,Mahabubnagar,Telangana,162.41,2375.16,2707.6781765913756,1766.1137051334701,385.0617708418891,143.678,12.024999999999999,121.16399999999999,33.25,31.468,29.085,22.258000000000003,16.83,8.574,0.605,2.2702,1.5015
58,1992,Mahabubnagar,Telangana,77.35,1768.33,1336.2268090349075,797.3943203285419,122.80066940451745,118.104,14.459999999999999,101.57399999999998,30.61,31.746,29.295,22.472,17.02,6.118,0.72,1.9018000000000002,1.3645
58,1993,Mahabubnagar,Telangana,75.0,1680.0,1440.1478439425055,739.2381930184805,156.45585215605752,120.008,6.7700000000000005,109.25,15.005,31.827999999999996,28.59,22.682,17.32,6.029999999999999,0.33499999999999996,2.6146000000000003,1.6455
58,1994,Mahabubnagar,Telangana,69.0,1753.62,1276.9562217659138,606.6842710472279,181.8029568788501,129.474,14.004999999999999,110.71600000000001,32.115,31.348000000000003,28.805,22.04,16.005000000000003,6.638,0.6900000000000001,2.7298,1.5425
58,1995,Mahabubnagar,Telangana,100.0,1910.0,1653.3634496919917,785.4209445585216,235.41683778234085,177.708,8.049999999999999,127.66400000000002,59.415000000000006,32.104,30.46,22.595999999999997,17.259999999999998,19.442,0.4,2.5221999999999998,1.716
58,1996,Mahabubnagar,Telangana,121.0,2198.35,2583.9636960985627,1357.3665708418891,338.58135523613964,157.07999999999998,18.83,120.02800000000002,54.015,31.522000000000002,29.605,22.304,16.925,14.667999999999997,0.94,2.272,1.147
