"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)"
"1","1990","14","Chhattisgarh","Durg","397.9","481.4","1210.0"
"1","1991","14","Chhattisgarh","Durg","393.2","508.6","1293.0"
"1","1992","14","Chhattisgarh","Durg","398.4","514.5","1291.0"
"1","1993","14","Chhattisgarh","Durg","410.2","569.1","1387.0"
"1","1994","14","Chhattisgarh","Durg","430.1","601.7","1399.0"
"1","1995","14","Chhattisgarh","Durg","424.0","639.1","1507.0"
"1","1996","14","Chhattisgarh","Durg","407.1","605.1","1486.0"
"1","1997","14","Chhattisgarh","Durg","432.8","547.4","1265.0"
"1","1998","14","Chhattisgarh","Durg","411.9","354.0","859.0"
"1","1999","14","Chhattisgarh","Durg","457.94","601.91","1314.0"
"1","2000","14","Chhattisgarh","Durg","435.3","224.17","515.0"
"1","2001","14","Chhattisgarh","Durg","436.81","605.17","1385.0"
"1","2002","14","Chhattisgarh","Durg","432.9","233.41","539.0"
"1","2003","14","Chhattisgarh","Durg","442.75","716.38","1618.0"
"1","2004","14","Chhattisgarh","Durg","449.64","633.54","1409.0"
"1","2005","14","Chhattisgarh","Durg","449.64","633.54","1409.0"
"1","2006","14","Chhattisgarh","Durg","453.54","746.24","1645.0"
"1","2007","14","Chhattisgarh","Durg","465.33","730.87","1571.0"
"1","2008","14","Chhattisgarh","Durg","464.62","420.86","906.0"
"1","2009","14","Chhattisgarh","Durg","451.26","355.75","788.0"
"1","2010","14","Chhattisgarh","Durg","454.8","807.15","1775.0"
"1","2011","14","Chhattisgarh","Durg","129.5","248.91","1922.0"
"1","2012","14","Chhattisgarh","Durg","129.78","296.12","2282.0"
"1","2013","14","Chhattisgarh","Durg","130.67","253.7","1942.0"
"1","2014","14","Chhattisgarh","Durg","130.47","242.05","1855.0"
"1","2015","14","Chhattisgarh","Durg","129.5","173.85","1342.0"
"1","2016","14","Chhattisgarh","Durg","134.18","397.48","2962.0"
"1","2017","14","Chhattisgarh","Durg","126.84","173.19","1365.0"
"2","1990","14","Chhattisgarh","Bastar","579.0","561.9","970.0"
"2","1991","14","Chhattisgarh","Bastar","582.3","624.3","1072.0"
"2","1992","14","Chhattisgarh","Bastar","584.4","533.3","913.0"
"2","1993","14","Chhattisgarh","Bastar","605.3","603.7","997.0"
"2","1994","14","Chhattisgarh","Bastar","609.9","604.0","990.0"
"2","1995","14","Chhattisgarh","Bastar","619.0","589.1","952.0"
"2","1996","14","Chhattisgarh","Bastar","644.1","670.5","1041.0"
"2","1997","14","Chhattisgarh","Bastar","622.8","455.0","731.0"
"2","1998","14","Chhattisgarh","Bastar","257.7","168.9","655.0"
"2","1999","14","Chhattisgarh","Bastar","258.76","292.58","1131.0"
"2","2000","14","Chhattisgarh","Bastar","258.34","213.32","826.0"
"2","2001","14","Chhattisgarh","Bastar","260.22","385.96","1483.0"
"2","2002","14","Chhattisgarh","Bastar","258.96","128.74","497.0"
"2","2003","14","Chhattisgarh","Bastar","260.21","439.32","1688.0"
"2","2004","14","Chhattisgarh","Bastar","260.83","327.31","1255.0"
"2","2005","14","Chhattisgarh","Bastar","260.83","327.31","1255.0"
"2","2006","14","Chhattisgarh","Bastar","260.73","349.88","1342.0"
"2","2007","14","Chhattisgarh","Bastar","239.54","345.27","1441.0"
"2","2008","14","Chhattisgarh","Bastar","240.34","280.33","1166.0"
"2","2009","14","Chhattisgarh","Bastar","240.07","278.3","1159.0"
"2","2010","14","Chhattisgarh","Bastar","240.89","425.68","1767.0"
"2","2011","14","Chhattisgarh","Bastar","136.93","145.31","1061.0"
"2","2012","14","Chhattisgarh","Bastar","137.61","244.7","1778.0"
"2","2013","14","Chhattisgarh","Bastar","137.73","229.31","1665.0"
"2","2014","14","Chhattisgarh","Bastar","132.39","241.48","1824.0"
"2","2015","14","Chhattisgarh","Bastar","130.04","107.19","824.0"
"2","2016","14","Chhattisgarh","Bastar","132.01","276.82","2097.0"
"2","2017","14","Chhattisgarh","Bastar","131.77","173.93","1320.0"
"3","1990","14","Chhattisgarh","Raipur","847.3","1155.0","1363.0"
"3","1991","14","Chhattisgarh","Raipur","854.1","1218.8","1427.0"
"3","1992","14","Chhattisgarh","Raipur","858.6","1382.3","1610.0"
"3","1993","14","Chhattisgarh","Raipur","876.1","1400.1","1598.0"
"3","1994","14","Chhattisgarh","Raipur","899.7","1303.5","1449.0"
"3","1995","14","Chhattisgarh","Raipur","908.4","1314.9","1447.0"
"3","1996","14","Chhattisgarh","Raipur","860.4","1448.8","1684.0"
"3","1997","14","Chhattisgarh","Raipur","918.6","1016.2","1106.0"
"3","1998","14","Chhattisgarh","Raipur","513.7","355.1","691.0"
"3","1999","14","Chhattisgarh","Raipur","537.61","764.19","1421.0"
"3","2000","14","Chhattisgarh","Raipur","513.07","208.36","406.0"
"3","2001","14","Chhattisgarh","Raipur","517.58","616.75","1192.0"
"3","2002","14","Chhattisgarh","Raipur","516.33","386.47","748.0"
"3","2003","14","Chhattisgarh","Raipur","520.85","711.37","1366.0"
"3","2004","14","Chhattisgarh","Raipur","521.74","626.56","1201.0"
"3","2005","14","Chhattisgarh","Raipur","521.74","626.56","1201.0"
"3","2006","14","Chhattisgarh","Raipur","518.56","804.92","1552.0"
"3","2007","14","Chhattisgarh","Raipur","539.88","805.43","1492.0"
"3","2008","14","Chhattisgarh","Raipur","529.15","691.85","1307.0"
"3","2009","14","Chhattisgarh","Raipur","521.92","753.59","1444.0"
"3","2010","14","Chhattisgarh","Raipur","483.1","674.4","1396.0"
"3","2011","14","Chhattisgarh","Raipur","169.1","219.98","1301.0"
"3","2012","14","Chhattisgarh","Raipur","183.69","375.11","2042.0"
"3","2013","14","Chhattisgarh","Raipur","185.68","314.84","1696.0"
"3","2014","14","Chhattisgarh","Raipur","186.04","376.31","2023.0"
"3","2015","14","Chhattisgarh","Raipur","165.75","264.66","1597.0"
"3","2016","14","Chhattisgarh","Raipur","179.5","580.98","3237.0"
"3","2017","14","Chhattisgarh","Raipur","162.42","329.78","2030.0"
"4","1990","14","Chhattisgarh","Bilaspur","689.5","964.2","1398.0"
"4","1991","14","Chhattisgarh","Bilaspur","690.6","895.4","1297.0"
"4","1992","14","Chhattisgarh","Bilaspur","691.8","724.2","1047.0"
"4","1993","14","Chhattisgarh","Bilaspur","698.1","943.7","1352.0"
"4","1994","14","Chhattisgarh","Bilaspur","719.7","1164.4","1618.0"
"4","1995","14","Chhattisgarh","Bilaspur","691.7","921.0","1332.0"
"4","1996","14","Chhattisgarh","Bilaspur","688.3","922.9","1341.0"
"4","1997","14","Chhattisgarh","Bilaspur","704.1","349.1","496.0"
"4","1998","14","Chhattisgarh","Bilaspur","323.5","216.9","670.0"
"4","1999","14","Chhattisgarh","Bilaspur","324.08","472.09","1457.0"
"4","2000","14","Chhattisgarh","Bilaspur","314.07","195.55","623.0"
"4","2001","14","Chhattisgarh","Bilaspur","319.81","448.86","1404.0"
"4","2002","14","Chhattisgarh","Bilaspur","316.37","212.1","670.0"
"4","2003","14","Chhattisgarh","Bilaspur","320.2","505.97","1580.0"
"4","2004","14","Chhattisgarh","Bilaspur","321.63","433.96","1349.0"
"4","2005","14","Chhattisgarh","Bilaspur","321.63","433.96","1349.0"
"4","2006","14","Chhattisgarh","Bilaspur","322.41","515.48","1599.0"
"4","2007","14","Chhattisgarh","Bilaspur","325.13","469.49","1444.0"
"4","2008","14","Chhattisgarh","Bilaspur","323.41","447.1","1382.0"
"4","2009","14","Chhattisgarh","Bilaspur","305.25","311.7","1021.0"
"4","2010","14","Chhattisgarh","Bilaspur","317.65","524.98","1653.0"
"4","2011","14","Chhattisgarh","Bilaspur","224.56","412.1","1835.0"
"4","2012","14","Chhattisgarh","Bilaspur","219.77","436.56","1986.0"
"4","2013","14","Chhattisgarh","Bilaspur","222.49","459.3","2064.0"
"4","2014","14","Chhattisgarh","Bilaspur","227.58","456.49","2006.0"
"4","2015","14","Chhattisgarh","Bilaspur","224.53","261.09","1163.0"
"4","2016","14","Chhattisgarh","Bilaspur","219.09","515.66","2354.0"
"4","2017","14","Chhattisgarh","Bilaspur","217.58","245.06","1126.0"
"5","1990","14","Chhattisgarh","Raigarh","412.5","397.8","964.0"
"5","1991","14","Chhattisgarh","Raigarh","413.3","457.3","1106.0"
"5","1992","14","Chhattisgarh","Raigarh","413.9","436.6","1055.0"
"5","1993","14","Chhattisgarh","Raigarh","417.9","513.9","1230.0"
"5","1994","14","Chhattisgarh","Raigarh","419.9","561.6","1337.0"
"5","1995","14","Chhattisgarh","Raigarh","417.2","431.6","1035.0"
"5","1996","14","Chhattisgarh","Raigarh","420.4","541.2","1287.0"
"5","1997","14","Chhattisgarh","Raigarh","419.7","342.6","816.0"
"5","1998","14","Chhattisgarh","Raigarh","415.2","465.4","1121.0"
"5","1999","14","Chhattisgarh","Raigarh","243.12","296.18","1218.0"
"5","2000","14","Chhattisgarh","Raigarh","241.94","116.89","483.0"
"5","2001","14","Chhattisgarh","Raigarh","241.43","305.36","1265.0"
"5","2002","14","Chhattisgarh","Raigarh","239.37","168.49","704.0"
"5","2003","14","Chhattisgarh","Raigarh","242.59","322.35","1329.0"
"5","2004","14","Chhattisgarh","Raigarh","241.53","250.4","1037.0"
"5","2005","14","Chhattisgarh","Raigarh","241.53","250.4","1037.0"
"5","2006","14","Chhattisgarh","Raigarh","240.32","278.71","1160.0"
"5","2007","14","Chhattisgarh","Raigarh","241.67","312.31","1292.0"
"5","2008","14","Chhattisgarh","Raigarh","242.37","296.84","1225.0"
"5","2009","14","Chhattisgarh","Raigarh","240.14","277.37","1155.0"
"5","2010","14","Chhattisgarh","Raigarh","256.3","352.07","1374.0"
"5","2011","14","Chhattisgarh","Raigarh","241.16","334.92","1389.0"
"5","2012","14","Chhattisgarh","Raigarh","240.22","362.98","1511.0"
"5","2013","14","Chhattisgarh","Raigarh","237.93","303.25","1275.0"
"5","2014","14","Chhattisgarh","Raigarh","228.2","367.39","1610.0"
"5","2015","14","Chhattisgarh","Raigarh","228.82","252.5","1103.0"
"5","2016","14","Chhattisgarh","Raigarh","243.09","560.34","2305.0"
"5","2017","14","Chhattisgarh","Raigarh","227.21","407.75","1795.0"
"6","1990","14","Chhattisgarh","Surguja","351.2","417.7","1189.0"
"6","1991","14","Chhattisgarh","Surguja","351.9","301.0","855.0"
"6","1992","14","Chhattisgarh","Surguja","351.2","243.9","694.0"
"6","1993","14","Chhattisgarh","Surguja","352.9","279.2","791.0"
"6","1994","14","Chhattisgarh","Surguja","361.5","402.3","1113.0"
"6","1995","14","Chhattisgarh","Surguja","362.0","318.7","880.0"
"6","1996","14","Chhattisgarh","Surguja","370.5","391.3","1056.0"
"6","1997","14","Chhattisgarh","Surguja","369.4","298.7","809.0"
"6","1998","14","Chhattisgarh","Surguja","305.4","196.9","645.0"
"6","1999","14","Chhattisgarh","Surguja","310.4","332.68","1072.0"
"6","2000","14","Chhattisgarh","Surguja","309.31","194.68","629.0"
"6","2001","14","Chhattisgarh","Surguja","314.48","411.1","1307.0"
"6","2002","14","Chhattisgarh","Surguja","311.11","221.03","710.0"
"6","2003","14","Chhattisgarh","Surguja","314.17","404.37","1287.0"
"6","2004","14","Chhattisgarh","Surguja","310.96","299.18","962.0"
"6","2005","14","Chhattisgarh","Surguja","310.96","299.18","962.0"
"6","2006","14","Chhattisgarh","Surguja","312.3","341.37","1093.0"
"6","2007","14","Chhattisgarh","Surguja","311.76","380.35","1220.0"
"6","2008","14","Chhattisgarh","Surguja","311.85","365.59","1172.0"
"6","2009","14","Chhattisgarh","Surguja","307.67","221.62","720.0"
"6","2010","14","Chhattisgarh","Surguja","309.73","329.22","1063.0"
"6","2011","14","Chhattisgarh","Surguja","117.9","164.83","1398.0"
"6","2012","14","Chhattisgarh","Surguja","117.5","196.11","1669.0"
"6","2013","14","Chhattisgarh","Surguja","116.89","202.4","1732.0"
"6","2014","14","Chhattisgarh","Surguja","117.27","206.62","1762.0"
"6","2015","14","Chhattisgarh","Surguja","116.48","167.13","1435.0"
"6","2016","14","Chhattisgarh","Surguja","118.03","195.87","1660.0"
"6","2017","14","Chhattisgarh","Surguja","116.71","173.3","1485.0"
"7","1990","6","Madhya Pradesh","Jabalpur","135.5","111.8","825.0"
"7","1991","6","Madhya Pradesh","Jabalpur","138.4","75.0","542.0"
"7","1992","6","Madhya Pradesh","Jabalpur","144.8","95.4","659.0"
"7","1993","6","Madhya Pradesh","Jabalpur","147.3","100.2","680.0"
"7","1994","6","Madhya Pradesh","Jabalpur","149.0","113.0","758.0"
"7","1995","6","Madhya Pradesh","Jabalpur","152.4","112.6","739.0"
"7","1996","6","Madhya Pradesh","Jabalpur","153.2","86.3","563.0"
"7","1997","6","Madhya Pradesh","Jabalpur","161.8","86.2","533.0"
"7","1998","6","Madhya Pradesh","Jabalpur","56.1","28.8","513.0"
"7","1999","6","Madhya Pradesh","Jabalpur","54.3","63.4","1168.0"
"7","2000","6","Madhya Pradesh","Jabalpur","56.2","31.0","552.0"
"7","2001","6","Madhya Pradesh","Jabalpur","61.3","54.8","894.0"
"7","2002","6","Madhya Pradesh","Jabalpur","61.5","48.7","792.0"
"7","2003","6","Madhya Pradesh","Jabalpur","67.4","78.5","1165.0"
"7","2004","6","Madhya Pradesh","Jabalpur","70.14","78.46","1119.0"
"7","2005","6","Madhya Pradesh","Jabalpur","58.52","52.29","894.0"
"7","2006","6","Madhya Pradesh","Jabalpur","64.18","53.47","833.0"
"7","2007","6","Madhya Pradesh","Jabalpur","65.8","28.51","433.0"
"7","2008","6","Madhya Pradesh","Jabalpur","67.4","36.5","542.0"
"7","2009","6","Madhya Pradesh","Jabalpur","65.6","46.5","709.0"
"7","2010","6","Madhya Pradesh","Jabalpur","67.6","83.6","1237.0"
"7","2011","6","Madhya Pradesh","Jabalpur","63.4","76.9","1213.0"
"7","2012","6","Madhya Pradesh","Jabalpur","81.62","169.61","2078.0"
"7","2013","6","Madhya Pradesh","Jabalpur","81.55","76.62","940.0"
"7","2014","6","Madhya Pradesh","Jabalpur","80.0","86.67","1083.0"
"7","2015","6","Madhya Pradesh","Jabalpur","94.0","82.66","879.0"
"7","2016","6","Madhya Pradesh","Jabalpur","115.0","322.66","2806.0"
"7","2017","6","Madhya Pradesh","Jabalpur","109.0","271.62","2492.0"
"8","1990","6","Madhya Pradesh","Balaghat","236.3","297.1","1257.0"
"8","1991","6","Madhya Pradesh","Balaghat","236.2","238.4","1009.0"
"8","1992","6","Madhya Pradesh","Balaghat","237.3","263.6","1111.0"
"8","1993","6","Madhya Pradesh","Balaghat","241.6","299.7","1240.0"
"8","1994","6","Madhya Pradesh","Balaghat","243.7","228.3","937.0"
"8","1995","6","Madhya Pradesh","Balaghat","243.3","295.9","1216.0"
"8","1996","6","Madhya Pradesh","Balaghat","235.9","245.3","1040.0"
"8","1997","6","Madhya Pradesh","Balaghat","243.9","257.7","1057.0"
"8","1998","6","Madhya Pradesh","Balaghat","240.1","299.4","1247.0"
"8","1999","6","Madhya Pradesh","Balaghat","249.7","333.3","1335.0"
"8","2000","6","Madhya Pradesh","Balaghat","246.6","209.4","849.0"
"8","2001","6","Madhya Pradesh","Balaghat","249.5","358.2","1436.0"
"8","2002","6","Madhya Pradesh","Balaghat","247.5","207.8","840.0"
"8","2003","6","Madhya Pradesh","Balaghat","252.1","370.4","1469.0"
"8","2004","6","Madhya Pradesh","Balaghat","224.8","246.49","1096.0"
"8","2005","6","Madhya Pradesh","Balaghat","248.7","365.28","1469.0"
"8","2006","6","Madhya Pradesh","Balaghat","248.65","299.34","1204.0"
"8","2007","6","Madhya Pradesh","Balaghat","249.8","233.77","936.0"
"8","2008","6","Madhya Pradesh","Balaghat","249.8","181.57","727.0"
"8","2009","6","Madhya Pradesh","Balaghat","247.8","338.2","1365.0"
"8","2010","6","Madhya Pradesh","Balaghat","247.9","353.0","1424.0"
"8","2011","6","Madhya Pradesh","Balaghat","246.7","336.2","1363.0"
"8","2012","6","Madhya Pradesh","Balaghat","260.77","486.46","1865.0"
"8","2013","6","Madhya Pradesh","Balaghat","258.65","434.08","1678.0"
"8","2014","6","Madhya Pradesh","Balaghat","245.0","449.33","1834.0"
"8","2015","6","Madhya Pradesh","Balaghat","266.0","445.33","1674.0"
"8","2016","6","Madhya Pradesh","Balaghat","272.0","675.33","2483.0"
"8","2017","6","Madhya Pradesh","Balaghat","220.21","395.48","1796.0"
"9","1990","6","Madhya Pradesh","Chhindwara","20.8","20.7","995.0"
"9","1991","6","Madhya Pradesh","Chhindwara","19.1","10.8","565.0"
"9","1992","6","Madhya Pradesh","Chhindwara","18.6","12.9","694.0"
"9","1993","6","Madhya Pradesh","Chhindwara","19.4","17.5","902.0"
"9","1994","6","Madhya Pradesh","Chhindwara","20.1","19.4","965.0"
"9","1995","6","Madhya Pradesh","Chhindwara","19.6","11.1","566.0"
"9","1996","6","Madhya Pradesh","Chhindwara","19.0","15.8","832.0"
"9","1997","6","Madhya Pradesh","Chhindwara","19.7","14.9","756.0"
"9","1998","6","Madhya Pradesh","Chhindwara","19.4","12.1","624.0"
"9","1999","6","Madhya Pradesh","Chhindwara","25.4","21.1","831.0"
"9","2000","6","Madhya Pradesh","Chhindwara","24.8","11.0","444.0"
"9","2001","6","Madhya Pradesh","Chhindwara","25.4","11.3","445.0"
"9","2002","6","Madhya Pradesh","Chhindwara","25.4","11.0","433.0"
"9","2003","6","Madhya Pradesh","Chhindwara","24.3","21.1","868.0"
"9","2004","6","Madhya Pradesh","Chhindwara","22.68","15.22","671.0"
"9","2005","6","Madhya Pradesh","Chhindwara","21.57","16.49","764.0"
"9","2006","6","Madhya Pradesh","Chhindwara","20.56","16.67","811.0"
"9","2007","6","Madhya Pradesh","Chhindwara","20.5","12.01","586.0"
"9","2008","6","Madhya Pradesh","Chhindwara","19.3","9.57","496.0"
"9","2009","6","Madhya Pradesh","Chhindwara","18.8","14.2","755.0"
"9","2010","6","Madhya Pradesh","Chhindwara","18.3","30.2","1650.0"
"9","2011","6","Madhya Pradesh","Chhindwara","20.2","43.0","2129.0"
"9","2012","6","Madhya Pradesh","Chhindwara","13.94","38.37","2753.0"
"9","2013","6","Madhya Pradesh","Chhindwara","13.81","28.05","2031.0"
"9","2014","6","Madhya Pradesh","Chhindwara","20.0","48.0","2400.0"
"9","2015","6","Madhya Pradesh","Chhindwara","31.0","54.0","1742.0"
"9","2016","6","Madhya Pradesh","Chhindwara","35.0","53.33","1524.0"
"9","2017","6","Madhya Pradesh","Chhindwara","34.01","42.06","1237.0"
"10","1990","6","Madhya Pradesh","Narsinghpur","11.4","12.7","1114.0"
"10","1991","6","Madhya Pradesh","Narsinghpur","11.0","12.9","1173.0"
"10","1992","6","Madhya Pradesh","Narsinghpur","10.6","11.0","1038.0"
"10","1993","6","Madhya Pradesh","Narsinghpur","10.0","11.0","1100.0"
"10","1994","6","Madhya Pradesh","Narsinghpur","9.1","9.5","1044.0"
"10","1995","6","Madhya Pradesh","Narsinghpur","9.0","7.2","800.0"
"10","1996","6","Madhya Pradesh","Narsinghpur","9.4","10.2","1085.0"
"10","1997","6","Madhya Pradesh","Narsinghpur","8.2","9.0","1098.0"
"10","1998","6","Madhya Pradesh","Narsinghpur","6.6","7.7","1167.0"
"10","1999","6","Madhya Pradesh","Narsinghpur","9.4","12.0","1277.0"
"10","2000","6","Madhya Pradesh","Narsinghpur","10.8","9.1","843.0"
"10","2001","6","Madhya Pradesh","Narsinghpur","13.2","15.4","1167.0"
"10","2002","6","Madhya Pradesh","Narsinghpur","13.0","9.1","700.0"
"10","2003","6","Madhya Pradesh","Narsinghpur","13.3","15.6","1173.0"
"10","2004","6","Madhya Pradesh","Narsinghpur","14.03","14.95","1066.0"
"10","2005","6","Madhya Pradesh","Narsinghpur","13.05","13.93","1067.0"
"10","2006","6","Madhya Pradesh","Narsinghpur","13.61","14.58","1071.0"
"10","2007","6","Madhya Pradesh","Narsinghpur","12.9","8.38","650.0"
"10","2008","6","Madhya Pradesh","Narsinghpur","13.1","8.05","615.0"
"10","2009","6","Madhya Pradesh","Narsinghpur","13.4","14.9","1112.0"
"10","2010","6","Madhya Pradesh","Narsinghpur","12.5","19.5","1560.0"
"10","2011","6","Madhya Pradesh","Narsinghpur","12.0","21.5","1792.0"
"10","2012","6","Madhya Pradesh","Narsinghpur","12.91","17.21","1333.0"
"10","2013","6","Madhya Pradesh","Narsinghpur","18.36","24.99","1361.0"
"10","2014","6","Madhya Pradesh","Narsinghpur","18.0","25.33","1407.0"
"10","2015","6","Madhya Pradesh","Narsinghpur","34.0","89.33","2627.0"
"10","2016","6","Madhya Pradesh","Narsinghpur","55.0","154.66","2812.0"
"10","2017","6","Madhya Pradesh","Narsinghpur","39.1","181.3","4637.0"
"11","1990","6","Madhya Pradesh","Seoni","95.8","136.4","1424.0"
"11","1991","6","Madhya Pradesh","Seoni","95.5","59.2","620.0"
"11","1992","6","Madhya Pradesh","Seoni","96.8","97.3","1005.0"
"11","1993","6","Madhya Pradesh","Seoni","98.4","135.2","1374.0"
"11","1994","6","Madhya Pradesh","Seoni","100.2","140.1","1398.0"
"11","1995","6","Madhya Pradesh","Seoni","100.7","88.0","874.0"
"11","1996","6","Madhya Pradesh","Seoni","99.7","103.8","1041.0"
"11","1997","6","Madhya Pradesh","Seoni","102.8","91.8","893.0"
"11","1998","6","Madhya Pradesh","Seoni","105.0","125.6","1196.0"
"11","1999","6","Madhya Pradesh","Seoni","107.6","148.3","1378.0"
"11","2000","6","Madhya Pradesh","Seoni","111.1","43.9","395.0"
"11","2001","6","Madhya Pradesh","Seoni","116.0","112.4","969.0"
"11","2002","6","Madhya Pradesh","Seoni","116.9","80.2","686.0"
"11","2003","6","Madhya Pradesh","Seoni","120.6","175.7","1457.0"
"11","2004","6","Madhya Pradesh","Seoni","113.9","84.1","738.0"
"11","2005","6","Madhya Pradesh","Seoni","118.32","143.95","1217.0"
"11","2006","6","Madhya Pradesh","Seoni","119.39","135.81","1138.0"
"11","2007","6","Madhya Pradesh","Seoni","119.0","97.61","820.0"
"11","2008","6","Madhya Pradesh","Seoni","115.6","77.42","670.0"
"11","2009","6","Madhya Pradesh","Seoni","116.8","122.4","1048.0"
"11","2010","6","Madhya Pradesh","Seoni","116.3","153.9","1323.0"
"11","2011","6","Madhya Pradesh","Seoni","121.2","176.4","1455.0"
"11","2012","6","Madhya Pradesh","Seoni","136.55","281.01","2058.0"
"11","2013","6","Madhya Pradesh","Seoni","150.24","440.99","2935.0"
"11","2014","6","Madhya Pradesh","Seoni","139.0","199.33","1434.0"
"11","2015","6","Madhya Pradesh","Seoni","169.0","238.67","1412.0"
"11","2016","6","Madhya Pradesh","Seoni","182.0","450.0","2473.0"
"11","2017","6","Madhya Pradesh","Seoni","133.13","319.98","2404.0"
"12","1990","6","Madhya Pradesh","Mandla","156.5","123.1","787.0"
"12","1991","6","Madhya Pradesh","Mandla","155.3","87.2","561.0"
"12","1992","6","Madhya Pradesh","Mandla","158.5","92.8","585.0"
"12","1993","6","Madhya Pradesh","Mandla","162.7","129.0","793.0"
"12","1994","6","Madhya Pradesh","Mandla","164.8","140.3","851.0"
"12","1995","6","Madhya Pradesh","Mandla","167.5","118.5","707.0"
"12","1996","6","Madhya Pradesh","Mandla","167.4","136.8","817.0"
"12","1997","6","Madhya Pradesh","Mandla","173.8","106.5","613.0"
"12","1998","6","Madhya Pradesh","Mandla","173.9","123.2","708.0"
"12","1999","6","Madhya Pradesh","Mandla","107.9","85.9","796.0"
"12","2000","6","Madhya Pradesh","Mandla","102.0","35.3","346.0"
"12","2001","6","Madhya Pradesh","Mandla","109.9","82.8","753.0"
"12","2002","6","Madhya Pradesh","Mandla","109.5","61.2","559.0"
"12","2003","6","Madhya Pradesh","Mandla","112.6","88.6","787.0"
"12","2004","6","Madhya Pradesh","Mandla","114.15","74.96","657.0"
"12","2005","6","Madhya Pradesh","Mandla","114.87","75.75","659.0"
"12","2006","6","Madhya Pradesh","Mandla","114.07","74.02","649.0"
"12","2007","6","Madhya Pradesh","Mandla","114.2","50.95","446.0"
"12","2008","6","Madhya Pradesh","Mandla","114.8","49.63","432.0"
"12","2009","6","Madhya Pradesh","Mandla","110.8","58.4","527.0"
"12","2010","6","Madhya Pradesh","Mandla","112.7","103.2","916.0"
"12","2011","6","Madhya Pradesh","Mandla","116.3","119.4","1027.0"
"12","2012","6","Madhya Pradesh","Mandla","128.73","86.57","672.0"
"12","2013","6","Madhya Pradesh","Mandla","131.5","117.35","892.0"
"12","2014","6","Madhya Pradesh","Mandla","129.0","132.0","1023.0"
"12","2015","6","Madhya Pradesh","Mandla","132.0","262.0","1985.0"
"12","2016","6","Madhya Pradesh","Mandla","143.0","318.0","2224.0"
"12","2017","6","Madhya Pradesh","Mandla","136.3","566.0","4153.0"
"13","1990","6","Madhya Pradesh","Sagar","11.7","9.6","821.0"
"13","1991","6","Madhya Pradesh","Sagar","11.5","7.2","626.0"
"13","1992","6","Madhya Pradesh","Sagar","10.9","6.4","587.0"
"13","1993","6","Madhya Pradesh","Sagar","10.5","6.8","648.0"
"13","1994","6","Madhya Pradesh","Sagar","9.1","5.6","615.0"
"13","1995","6","Madhya Pradesh","Sagar","9.2","4.1","446.0"
"13","1996","6","Madhya Pradesh","Sagar","8.3","6.0","723.0"
"13","1997","6","Madhya Pradesh","Sagar","8.7","5.7","655.0"
"13","1998","6","Madhya Pradesh","Sagar","8.6","5.3","616.0"
"13","1999","6","Madhya Pradesh","Sagar","8.7","6.2","713.0"
"13","2000","6","Madhya Pradesh","Sagar","9.8","5.3","541.0"
"13","2001","6","Madhya Pradesh","Sagar","9.6","5.0","521.0"
"13","2002","6","Madhya Pradesh","Sagar","9.4","3.4","362.0"
"13","2003","6","Madhya Pradesh","Sagar","9.7","6.0","619.0"
"13","2004","6","Madhya Pradesh","Sagar","9.5","5.41","569.0"
"13","2005","6","Madhya Pradesh","Sagar","8.6","4.55","529.0"
"13","2006","6","Madhya Pradesh","Sagar","8.37","4.3","514.0"
"13","2007","6","Madhya Pradesh","Sagar","6.6","2.38","361.0"
"13","2008","6","Madhya Pradesh","Sagar","6.4","2.24","350.0"
"13","2009","6","Madhya Pradesh","Sagar","6.0","3.7","617.0"
"13","2010","6","Madhya Pradesh","Sagar","6.0","4.5","750.0"
"13","2011","6","Madhya Pradesh","Sagar","3.4","2.7","794.0"
"13","2012","6","Madhya Pradesh","Sagar","5.26","3.33","633.0"
"13","2013","6","Madhya Pradesh","Sagar","4.78","2.09","437.0"
"13","2014","6","Madhya Pradesh","Sagar","5.0","5.33","1066.0"
"13","2015","6","Madhya Pradesh","Sagar","7.0","2.0","286.0"
"13","2016","6","Madhya Pradesh","Sagar","6.0","6.0","1000.0"
"13","2017","6","Madhya Pradesh","Sagar","5.06","5.69","1125.0"
"14","1990","6","Madhya Pradesh","Damoh","53.8","43.4","807.0"
"14","1991","6","Madhya Pradesh","Damoh","53.2","23.9","449.0"
"14","1992","6","Madhya Pradesh","Damoh","53.6","37.1","692.0"
"14","1993","6","Madhya Pradesh","Damoh","53.2","40.0","752.0"
"14","1994","6","Madhya Pradesh","Damoh","53.2","40.5","761.0"
"14","1995","6","Madhya Pradesh","Damoh","53.2","28.0","526.0"
"14","1996","6","Madhya Pradesh","Damoh","52.5","35.1","669.0"
"14","1997","6","Madhya Pradesh","Damoh","52.6","34.7","660.0"
"14","1998","6","Madhya Pradesh","Damoh","53.1","36.6","689.0"
"14","1999","6","Madhya Pradesh","Damoh","53.3","44.5","835.0"
"14","2000","6","Madhya Pradesh","Damoh","54.0","23.0","426.0"
"14","2001","6","Madhya Pradesh","Damoh","55.1","34.4","624.0"
"14","2002","6","Madhya Pradesh","Damoh","51.9","15.1","291.0"
