"Dist Code","Year","State Code","State Name","Dist Name","JANUARY RAINFALL (Millimeters)","FEBRUARY RAINFALL (Millimeters)","MARCH RAINFALL (Millimeters)","APRIL RAINFALL (Millimeters)","MAY RAINFALL (Millimeters)","JUNE RAINFALL (Millimeters)","JULY RAINFALL (Millimeters)","AUGUST RAINFALL (Millimeters)","SEPTEMBER RAINFALL (Millimeters)","OCTOBER RAINFALL (Millimeters)","NOVEMBER RAINFALL (Millimeters)","DECEMBER RAINFALL (Millimeters)","ANNUAL RAINFALL (Millimeters)"
"85","2010","11","Tamil Nadu","North Arcot Vellore","11.4","0.0","0.0","0.0","74.2","116.8","123.3","99.7","117.0","88.9","234.0","87.8","953.1"
"85","2011","11","Tamil Nadu","North Arcot Vellore","0.0","34.4","0.0","66.4","43.6","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"85","2012","11","Tamil Nadu","North Arcot Vellore","3.4","0.0","0.6","10.0","44.0","49.4","130.1","120.6","74.0","195.5","124.1","58.2","809.9"
"85","2013","11","Tamil Nadu","North Arcot Vellore","0.0","20.9","25.0","16.6","70.4","82.0","54.0","127.3","191.8","145.0","55.8","3.8","792.6"
"85","2014","11","Tamil Nadu","North Arcot Vellore","0.1","4.7","5.6","0.5","91.3","94.3","69.3","94.0","142.4","108.1","51.8","23.6","685.7"
"85","2015","11","Tamil Nadu","North Arcot Vellore","1.3","0.3","10.5","92.5","62.7","103.2","56.6","153.3","131.5","140.2","524.1","83.0","1359.2"
"85","2016","11","Tamil Nadu","North Arcot Vellore","0.9","0.0","0.2","0.0","81.8","142.6","159.2","53.0","65.2","28.9","9.1","140.0","680.9"
"85","2017","11","Tamil Nadu","North Arcot Vellore","23.1","0.0","6.0","6.3","94.5","59.8","50.3","259.2","204.4","216.6","58.9","63.3","1042.4"
"86","1990","11","Tamil Nadu","Salem","13.7","23.5","17.9","39.9","58.7","13.1","43.3","101.5","108.8","71.5","66.3","12.7","570.9"
"86","1991","11","Tamil Nadu","Salem","9.6","5.6","0.5","86.1","31.5","119.6","32.2","94.6","129.5","225.6","229.5","3.0","967.3"
"86","1992","11","Tamil Nadu","Salem","0.0","0.0","0.0","4.2","66.4","56.8","64.3","78.8","215.1","105.1","193.2","8.6","792.5"
"86","1993","11","Tamil Nadu","Salem","0.0","1.9","11.4","5.9","60.1","103.3","72.6","119.1","112.9","236.9","162.6","81.1","967.8"
"86","1994","11","Tamil Nadu","Salem","1.8","4.9","6.4","38.2","125.2","11.7","76.8","40.4","116.9","216.7","146.3","9.0","794.3"
"86","1995","11","Tamil Nadu","Salem","0.9","0.0","11.2","65.0","119.8","71.3","94.8","154.6","95.6","124.2","96.8","0.0","834.2"
"86","1996","11","Tamil Nadu","Salem","0.0","0.0","0.0","101.3","60.3","93.6","47.3","154.6","177.5","143.0","37.2","149.0","963.8"
"86","1997","11","Tamil Nadu","Salem","1.7","8.9","20.1","52.4","55.7","31.8","63.4","76.8","179.0","211.9","233.8","83.7","1019.2"
"86","1998","11","Tamil Nadu","Salem","0.7","0.0","0.1","12.2","80.0","38.4","115.8","239.1","106.3","195.6","147.1","148.0","1083.3"
"86","1999","11","Tamil Nadu","Salem","0.0","0.0","0.0","67.1","136.5","59.9","69.0","112.5","154.5","241.5","187.9","41.1","1070.0"
"86","2000","11","Tamil Nadu","Salem","0.7","13.0","0.3","34.7","105.3","22.5","22.9","152.6","275.0","126.4","121.6","58.3","933.3"
"86","2001","11","Tamil Nadu","Salem","1.3","0.0","3.4","104.7","43.3","14.5","122.2","80.2","180.0","117.7","58.5","22.7","748.5"
"86","2002","11","Tamil Nadu","Salem","0.4","3.4","8.4","10.4","79.6","35.0","26.9","70.7","77.4","129.0","88.3","6.3","535.8"
"86","2003","11","Tamil Nadu","Salem","0.0","1.7","45.5","46.8","90.4","72.1","88.7","209.3","61.1","260.9","82.4","17.6","976.5"
"86","2004","11","Tamil Nadu","Salem","0.0","0.0","0.3","46.0","344.4","47.4","107.4","38.3","141.6","196.1","82.4","0.0","1003.9"
"86","2005","11","Tamil Nadu","Salem","0.0","2.2","16.3","125.1","57.2","36.5","82.1","154.6","134.9","282.0","260.6","64.5","1216.0"
"86","2006","11","Tamil Nadu","Salem","43.0","0.0","37.0","30.3","86.2","46.5","30.0","102.1","192.7","191.5","142.3","13.6","915.2"
"86","2007","11","Tamil Nadu","Salem","0.1","0.5","0.0","59.8","28.8","30.3","114.1","205.3","138.3","171.9","46.6","157.1","952.8"
"86","2008","11","Tamil Nadu","Salem","4.6","10.4","99.4","35.5","132.2","53.1","95.8","244.9","72.5","148.8","197.0","13.2","1107.4"
"86","2009","11","Tamil Nadu","Salem","2.3","0.0","16.9","42.4","130.4","12.3","46.7","92.0","241.0","55.9","287.3","93.2","1020.4"
"86","2010","11","Tamil Nadu","Salem","5.1","0.0","0.0","0.0","124.2","124.5","111.9","202.8","106.6","165.0","328.7","70.5","1239.3"
"86","2011","11","Tamil Nadu","Salem","2.4","6.3","20.5","144.1","46.8","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"86","2012","11","Tamil Nadu","Salem","0.0","0.0","0.0","36.1","79.2","52.4","99.4","144.6","144.6","198.3","62.0","14.9","831.5"
"86","2013","11","Tamil Nadu","Salem","0.0","13.0","1.2","38.1","30.8","84.8","45.2","141.2","221.0","123.4","89.6","42.6","830.9"
"86","2014","11","Tamil Nadu","Salem","0.0","1.1","6.8","5.1","142.2","80.1","22.2","122.7","144.8","253.3","53.9","25.5","857.7"
"86","2015","11","Tamil Nadu","Salem","17.5","4.5","30.0","143.3","103.7","80.3","31.9","104.0","132.1","152.2","276.5","59.3","1135.3"
"86","2016","11","Tamil Nadu","Salem","0.0","0.0","0.0","2.8","128.4","83.6","139.4","99.7","23.3","35.4","6.7","58.2","577.5"
"86","2017","11","Tamil Nadu","Salem","12.2","0.0","32.9","22.4","112.6","24.5","37.4","199.4","223.4","212.1","64.0","65.8","1006.7"
"87","1990","11","Tamil Nadu","Coimbatore","56.7","0.0","34.5","53.7","78.6","12.2","12.5","23.0","16.9","178.4","112.6","15.4","594.5"
"87","1991","11","Tamil Nadu","Coimbatore","20.8","0.0","11.1","50.0","54.5","56.0","54.1","27.3","37.3","87.4","61.1","7.0","466.6"
"87","1992","11","Tamil Nadu","Coimbatore","0.1","0.0","0.0","15.9","61.5","61.0","35.5","29.8","143.7","62.8","251.8","18.9","681.0"
"87","1993","11","Tamil Nadu","Coimbatore","0.0","10.6","12.0","7.5","68.7","20.6","27.0","28.6","26.4","168.2","278.8","41.9","690.3"
"87","1994","11","Tamil Nadu","Coimbatore","11.6","13.3","4.3","94.3","50.2","21.5","49.8","2.9","57.3","238.8","173.9","1.3","719.2"
"87","1995","11","Tamil Nadu","Coimbatore","0.7","0.2","3.9","43.3","74.1","12.4","28.3","34.8","19.6","72.0","99.5","0.0","388.8"
"87","1996","11","Tamil Nadu","Coimbatore","3.3","12.1","6.4","97.3","26.5","41.8","32.1","49.7","66.7","156.2","62.2","176.1","730.4"
"87","1997","11","Tamil Nadu","Coimbatore","10.0","9.8","30.0","29.5","52.4","29.1","48.4","24.4","62.0","234.3","302.8","73.0","905.7"
"87","1998","11","Tamil Nadu","Coimbatore","0.0","0.0","0.4","22.8","29.4","24.1","61.1","68.3","47.8","40.0","226.4","147.7","668.0"
"87","1999","11","Tamil Nadu","Coimbatore","0.4","7.7","0.7","54.5","34.0","12.2","18.2","18.7","43.8","421.6","128.2","32.3","772.3"
"87","2000","11","Tamil Nadu","Coimbatore","2.4","54.0","2.1","54.0","29.1","30.4","32.6","128.4","166.9","36.3","101.1","47.8","685.1"
"87","2001","11","Tamil Nadu","Coimbatore","6.1","0.4","3.8","126.4","14.1","47.9","30.5","29.0","46.4","129.5","140.1","32.3","606.5"
"87","2002","11","Tamil Nadu","Coimbatore","1.5","2.3","20.0","14.6","25.0","22.1","20.0","36.0","35.2","188.5","59.0","23.8","448.0"
"87","2003","11","Tamil Nadu","Coimbatore","0.0","12.8","131.4","55.9","19.9","22.8","17.7","33.8","15.8","187.8","109.4","8.2","615.5"
"87","2004","11","Tamil Nadu","Coimbatore","16.4","0.3","3.7","57.9","140.4","27.2","42.8","34.8","128.5","153.5","106.3","0.4","712.2"
"87","2005","11","Tamil Nadu","Coimbatore","7.7","20.7","45.6","119.8","131.1","25.7","76.6","39.0","363.0","242.1","202.1","61.5","1334.9"
"87","2006","11","Tamil Nadu","Coimbatore","17.7","0.0","55.8","40.2","66.1","31.6","22.3","27.1","60.5","133.6","308.8","1.9","765.6"
"87","2007","11","Tamil Nadu","Coimbatore","5.2","5.9","0.0","56.9","71.5","36.8","39.1","77.1","51.3","197.6","51.0","129.4","721.8"
"87","2008","11","Tamil Nadu","Coimbatore","3.6","21.4","112.1","28.4","50.3","145.1","212.8","207.6","129.5","240.4","54.5","17.3","1223.0"
"87","2009","11","Tamil Nadu","Coimbatore","1.3","0.0","46.2","28.7","82.4","40.3","12.7","120.6","283.8","35.1","155.4","41.4","847.9"
"87","2010","11","Tamil Nadu","Coimbatore","1.8","0.0","1.9","58.9","168.6","34.1","40.0","55.3","58.6","168.7","234.2","34.1","856.2"
"87","2011","11","Tamil Nadu","Coimbatore","0.0","82.9","8.5","140.6","45.5","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"87","2012","11","Tamil Nadu","Coimbatore","1.8","0.8","0.1","68.9","47.0","41.8","48.3","44.1","28.2","229.6","42.5","6.4","559.5"
"87","2013","11","Tamil Nadu","Coimbatore","0.0","57.8","19.1","54.2","47.9","154.4","126.2","93.3","87.5","160.4","70.6","26.9","898.3"
"87","2014","11","Tamil Nadu","Coimbatore","1.2","3.9","20.2","19.6","101.2","112.5","229.8","249.0","172.9","258.7","16.5","36.4","1221.9"
"87","2015","11","Tamil Nadu","Coimbatore","0.0","0.0","27.3","129.8","185.2","104.6","52.2","60.3","92.3","113.1","193.1","34.9","992.8"
"87","2016","11","Tamil Nadu","Coimbatore","22.8","0.2","14.3","20.8","82.9","71.1","88.8","40.9","21.8","83.1","14.1","44.8","505.6"
"87","2017","11","Tamil Nadu","Coimbatore","10.4","0.0","60.9","23.6","86.0","73.1","59.2","115.0","262.7","105.9","44.5","32.2","873.5"
"88","1990","11","Tamil Nadu","Tiruchirapalli Trichy","56.7","12.8","29.3","10.0","54.4","6.6","12.0","68.9","134.7","104.9","54.7","40.8","585.8"
"88","1991","11","Tamil Nadu","Tiruchirapalli Trichy","7.1","1.0","0.1","31.7","13.0","86.8","3.9","50.7","144.9","154.0","191.1","31.9","716.2"
"88","1992","11","Tamil Nadu","Tiruchirapalli Trichy","0.0","0.0","0.0","12.4","37.0","38.0","58.9","26.5","173.0","84.3","325.6","61.8","817.5"
"88","1993","11","Tamil Nadu","Tiruchirapalli Trichy","0.0","0.5","3.5","2.1","16.1","66.2","32.1","85.0","94.6","186.1","295.2","209.0","990.4"
"88","1994","11","Tamil Nadu","Tiruchirapalli Trichy","0.0","27.0","0.6","44.6","113.3","1.1","13.8","35.2","80.2","172.3","152.7","25.8","666.6"
"88","1995","11","Tamil Nadu","Tiruchirapalli Trichy","1.7","0.0","6.7","14.9","108.9","19.7","59.4","99.4","67.0","96.0","88.5","1.5","563.7"
"88","1996","11","Tamil Nadu","Tiruchirapalli Trichy","0.3","0.0","0.0","29.3","36.8","70.3","23.7","132.0","127.3","91.4","71.1","230.4","812.6"
"88","1997","11","Tamil Nadu","Tiruchirapalli Trichy","18.1","10.2","6.1","49.1","40.9","36.9","14.4","7.0","117.2","205.5","272.8","104.4","882.6"
"88","1998","11","Tamil Nadu","Tiruchirapalli Trichy","0.3","1.9","0.0","9.8","49.8","2.2","37.1","152.1","155.8","93.2","266.4","200.3","968.9"
"88","1999","11","Tamil Nadu","Tiruchirapalli Trichy","0.0","1.5","0.0","64.1","73.2","15.9","7.6","75.1","38.1","173.9","302.7","39.8","791.9"
"88","2000","11","Tamil Nadu","Tiruchirapalli Trichy","15.2","10.0","0.0","37.8","34.7","1.3","36.0","114.8","169.8","101.2","187.3","55.0","763.1"
"88","2001","11","Tamil Nadu","Tiruchirapalli Trichy","2.1","0.1","0.0","44.8","25.1","8.8","54.3","27.6","106.8","95.9","100.6","46.0","512.1"
"88","2002","11","Tamil Nadu","Tiruchirapalli Trichy","0.1","44.5","0.0","2.6","65.0","68.1","3.3","38.9","76.3","151.6","54.7","10.7","515.8"
"88","2003","11","Tamil Nadu","Tiruchirapalli Trichy","0.7","0.0","23.5","19.5","84.6","34.0","52.5","167.0","116.5","217.4","181.5","13.7","910.9"
"88","2004","11","Tamil Nadu","Tiruchirapalli Trichy","1.8","0.0","0.0","7.1","272.0","19.7","88.3","6.3","243.4","225.1","138.9","0.9","1003.5"
"88","2005","11","Tamil Nadu","Tiruchirapalli Trichy","0.2","0.7","20.8","126.4","93.8","2.9","80.0","72.2","89.8","330.0","376.3","152.3","1345.4"
"88","2006","11","Tamil Nadu","Tiruchirapalli Trichy","11.4","0.0","41.4","31.8","79.0","31.5","0.6","104.9","156.0","166.3","126.4","11.2","760.5"
"88","2007","11","Tamil Nadu","Tiruchirapalli Trichy","0.0","1.0","0.0","46.2","83.4","50.8","36.1","140.2","36.7","179.4","47.4","259.9","881.1"
"88","2008","11","Tamil Nadu","Tiruchirapalli Trichy","8.4","22.0","111.2","15.6","66.9","4.0","108.0","85.2","61.9","168.6","353.3","53.7","1058.8"
"88","2009","11","Tamil Nadu","Tiruchirapalli Trichy","7.6","0.0","3.6","19.2","28.8","21.1","8.4","109.4","92.4","32.4","269.0","83.9","675.8"
"88","2010","11","Tamil Nadu","Tiruchirapalli Trichy","7.5","0.0","0.0","1.7","131.5","62.3","46.0","81.0","124.5","128.1","282.2","97.9","962.7"
"88","2011","11","Tamil Nadu","Tiruchirapalli Trichy","1.9","3.2","2.9","78.1","16.7","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"88","2012","11","Tamil Nadu","Tiruchirapalli Trichy","7.9","8.3","35.9","28.0","8.9","0.0","0.0","0.4","0.0","198.0","99.0","33.4","419.8"
"88","2013","11","Tamil Nadu","Tiruchirapalli Trichy","0.8","5.7","14.4","1.6","42.2","5.4","1.3","83.3","117.9","85.5","127.1","37.7","522.9"
"88","2014","11","Tamil Nadu","Tiruchirapalli Trichy","0.0","4.0","0.1","1.2","128.8","13.3","13.4","65.7","50.3","143.5","76.3","39.3","535.9"
"88","2015","11","Tamil Nadu","Tiruchirapalli Trichy","10.2","2.0","0.4","103.8","107.5","24.9","13.1","56.4","102.9","169.9","209.8","63.5","864.4"
"88","2016","11","Tamil Nadu","Tiruchirapalli Trichy","0.0","0.0","1.4","0.8","128.6","33.8","114.6","37.7","24.9","100.9","4.0","27.8","474.5"
"88","2017","11","Tamil Nadu","Tiruchirapalli Trichy","24.7","0.0","44.7","3.0","60.1","18.8","27.2","158.0","129.7","92.8","68.1","62.8","689.9"
"89","1990","11","Tamil Nadu","Thanjavur","99.5","6.9","55.9","7.8","69.4","13.1","36.2","107.8","167.8","259.6","134.8","106.3","1065.1"
"89","1991","11","Tamil Nadu","Thanjavur","54.0","4.0","1.2","5.7","0.5","78.9","13.9","60.2","100.8","240.5","442.3","76.3","1078.3"
"89","1992","11","Tamil Nadu","Thanjavur","1.6","0.0","0.0","11.5","41.0","56.8","63.8","36.4","156.1","125.8","415.9","100.5","1009.4"
"89","1993","11","Tamil Nadu","Thanjavur","0.0","0.0","6.3","0.5","15.4","46.1","71.8","55.0","59.1","307.9","600.4","347.5","1510.0"
"89","1994","11","Tamil Nadu","Thanjavur","2.2","67.2","4.6","26.4","59.8","11.4","49.5","58.4","46.1","144.2","285.1","40.4","795.3"
"89","1995","11","Tamil Nadu","Thanjavur","50.7","1.5","13.2","23.8","114.7","68.7","67.1","54.4","84.8","161.2","134.0","9.5","783.6"
"89","1996","11","Tamil Nadu","Thanjavur","7.6","0.0","0.0","80.4","22.6","100.4","27.5","172.2","172.0","130.0","195.8","428.7","1337.2"
"89","1997","11","Tamil Nadu","Thanjavur","45.6","32.8","37.0","51.5","87.7","36.0","108.2","19.2","126.9","200.8","422.8","259.3","1427.8"
"89","1998","11","Tamil Nadu","Thanjavur","2.2","1.0","0.0","1.3","89.5","12.9","51.2","154.9","132.4","76.0","271.8","295.9","1089.1"
"89","1999","11","Tamil Nadu","Thanjavur","0.0","22.2","0.0","46.9","46.5","4.2","11.7","91.9","38.2","205.0","314.1","43.4","824.1"
"89","2000","11","Tamil Nadu","Thanjavur","66.8","83.7","1.6","25.3","55.6","6.1","7.5","40.6","160.9","125.7","312.0","188.2","1074.0"
"89","2001","11","Tamil Nadu","Thanjavur","4.9","6.6","0.0","63.6","63.3","14.4","70.6","48.8","130.0","162.9","173.6","113.3","852.0"
"89","2002","11","Tamil Nadu","Thanjavur","12.0","195.0","0.0","7.9","60.9","89.7","33.8","23.4","46.1","313.2","93.6","50.6","926.2"
"89","2003","11","Tamil Nadu","Thanjavur","0.0","0.0","4.4","23.8","37.9","30.1","75.1","219.3","39.8","167.1","285.2","11.1","893.8"
"89","2004","11","Tamil Nadu","Thanjavur","3.9","0.1","1.8","8.7","301.1","16.1","46.4","57.2","234.7","394.7","223.7","20.9","1309.3"
"89","2005","11","Tamil Nadu","Thanjavur","0.6","2.0","9.7","93.4","102.2","7.5","52.6","92.1","150.9","242.3","508.5","202.4","1464.2"
"89","2006","11","Tamil Nadu","Thanjavur","11.0","0.0","39.0","28.8","65.0","30.2","1.8","70.5","150.3","222.1","185.2","37.8","841.7"
"89","2007","11","Tamil Nadu","Thanjavur","0.5","9.0","0.0","57.7","46.0","29.1","36.5","152.7","68.7","278.6","62.5","326.3","1067.6"
"89","2008","11","Tamil Nadu","Thanjavur","6.1","17.3","140.0","3.6","11.1","23.4","58.0","134.9","39.1","184.1","723.8","107.4","1448.8"
"89","2009","11","Tamil Nadu","Thanjavur","19.4","0.0","18.6","55.4","23.2","5.0","10.7","137.0","72.1","65.8","507.9","381.6","1296.7"
"89","2010","11","Tamil Nadu","Thanjavur","39.7","0.0","0.0","2.5","103.5","44.6","39.9","144.2","162.3","209.3","398.7","229.1","1373.8"
"89","2011","11","Tamil Nadu","Thanjavur","18.8","15.8","0.0","88.8","6.5","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"89","2012","11","Tamil Nadu","Thanjavur","2.1","0.8","7.3","9.6","13.0","12.6","31.6","80.5","88.6","334.0","86.4","19.0","685.5"
"89","2013","11","Tamil Nadu","Thanjavur","14.5","14.8","53.5","0.8","20.7","24.6","11.5","146.5","117.0","94.2","131.4","86.2","715.7"
"89","2014","11","Tamil Nadu","Thanjavur","4.2","10.5","0.0","0.1","131.0","7.5","51.7","115.9","40.6","233.0","175.6","140.5","910.6"
"89","2015","11","Tamil Nadu","Thanjavur","1.8","0.0","6.9","91.9","99.2","28.7","47.1","78.4","55.4","153.1","328.7","212.6","1103.8"
"89","2016","11","Tamil Nadu","Thanjavur","0.0","0.0","0.2","0.9","130.6","56.1","68.1","99.7","64.7","86.3","50.9","73.1","630.6"
"89","2017","11","Tamil Nadu","Thanjavur","99.5","4.0","29.7","0.2","30.5","70.7","36.1","237.4","135.3","108.6","221.1","104.0","1077.1"
"90","1990","11","Tamil Nadu","Madurai","195.5","8.1","27.3","11.7","56.0","23.6","20.7","24.0","111.0","181.8","185.6","33.4","878.7"
"90","1991","11","Tamil Nadu","Madurai","46.3","1.2","6.9","75.5","23.8","71.1","21.9","37.3","142.8","204.9","118.1","35.5","785.3"
"90","1992","11","Tamil Nadu","Madurai","1.4","0.0","0.0","80.3","102.1","31.0","55.2","54.6","170.7","142.1","265.0","42.8","945.2"
"90","1993","11","Tamil Nadu","Madurai","0.0","13.5","20.9","18.7","63.8","32.4","39.5","104.4","104.1","202.9","353.3","90.8","1044.3"
"90","1994","11","Tamil Nadu","Madurai","9.1","23.2","8.3","64.2","88.1","1.6","38.3","58.9","53.8","279.7","152.0","1.5","778.7"
"90","1995","11","Tamil Nadu","Madurai","10.4","3.7","25.1","64.2","143.9","50.4","63.1","92.7","67.7","158.6","74.2","0.5","754.5"
"90","1996","11","Tamil Nadu","Madurai","12.1","4.6","4.2","116.6","29.6","90.4","52.9","92.7","113.9","248.1","62.9","97.6","925.6"
"90","1997","11","Tamil Nadu","Madurai","7.0","15.6","13.7","78.4","74.3","61.8","28.7","31.6","79.3","331.6","341.3","124.5","1187.8"
"90","1998","11","Tamil Nadu","Madurai","0.2","0.0","0.0","18.6","54.3","9.5","67.2","184.9","97.9","124.8","317.1","161.4","1035.9"
"90","1999","11","Tamil Nadu","Madurai","0.0","8.5","0.0","79.7","68.0","10.6","22.4","70.5","35.9","271.6","85.5","29.7","682.4"
"90","2000","11","Tamil Nadu","Madurai","16.4","94.2","0.0","34.8","65.0","20.1","39.2","66.9","190.3","69.2","101.5","55.3","752.9"
"90","2001","11","Tamil Nadu","Madurai","4.7","4.5","2.2","64.4","20.2","20.3","49.1","22.0","90.9","153.2","102.8","12.4","546.7"
"90","2002","11","Tamil Nadu","Madurai","0.0","57.4","9.1","21.0","50.1","38.6","10.2","59.1","63.6","227.3","103.2","18.8","658.4"
"90","2003","11","Tamil Nadu","Madurai","0.0","0.8","25.1","70.2","57.8","24.1","81.5","129.6","104.2","224.5","96.0","2.8","816.6"
"90","2004","11","Tamil Nadu","Madurai","5.5","0.0","20.2","38.6","156.7","36.4","60.1","19.8","227.4","226.6","116.5","4.6","912.4"
"90","2005","11","Tamil Nadu","Madurai","1.5","3.4","46.1","138.6","128.9","8.4","70.6","95.4","76.0","280.7","319.2","89.5","1258.3"
"90","2006","11","Tamil Nadu","Madurai","8.0","0.0","120.7","66.0","43.3","9.0","0.1","51.1","84.0","265.1","160.0","7.4","814.7"
"90","2007","11","Tamil Nadu","Madurai","8.2","1.9","0.0","38.2","43.0","51.7","8.8","117.8","24.5","181.4","84.4","206.7","766.6"
"90","2008","11","Tamil Nadu","Madurai","0.6","20.1","180.3","27.2","71.0","35.8","57.4","182.7","34.9","252.1","120.4","15.7","998.2"
"90","2009","11","Tamil Nadu","Madurai","8.1","0.0","55.5","42.8","74.7","42.3","103.7","42.7","81.9","80.0","274.7","27.8","834.2"
"90","2010","11","Tamil Nadu","Madurai","4.8","0.0","1.1","67.6","94.8","55.1","48.0","44.7","153.8","220.3","395.2","140.5","1225.9"
"90","2011","11","Tamil Nadu","Madurai","1.6","37.2","5.6","92.0","54.1","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"90","2012","11","Tamil Nadu","Madurai","10.8","0.0","0.0","49.9","79.0","5.9","28.2","61.6","91.8","182.3","35.5","3.4","548.4"
"90","2013","11","Tamil Nadu","Madurai","1.2","42.4","50.1","21.4","38.7","21.3","4.4","111.8","52.4","193.9","27.3","45.3","610.2"
"90","2014","11","Tamil Nadu","Madurai","6.1","0.0","0.4","3.5","183.5","32.5","16.0","105.0","73.7","213.3","85.0","25.2","744.2"
"90","2015","11","Tamil Nadu","Madurai","11.9","0.0","17.9","158.7","137.0","44.2","21.9","69.6","128.1","79.2","274.9","59.1","1002.5"
"90","2016","11","Tamil Nadu","Madurai","0.0","0.0","0.3","15.8","54.1","10.1","99.2","42.2","60.2","162.4","9.5","56.3","510.1"
"90","2017","11","Tamil Nadu","Madurai","32.7","0.5","88.0","12.8","76.5","39.7","34.9","156.5","176.3","167.3","50.3","68.9","904.4"
"91","1990","11","Tamil Nadu","Ramananthapuram","161.7","0.5","16.3","5.5","83.8","5.5","3.1","29.0","59.7","275.9","186.9","95.0","922.9"
"91","1991","11","Tamil Nadu","Ramananthapuram","97.9","14.1","29.6","28.3","5.2","39.9","4.1","20.3","35.8","196.5","151.1","54.6","677.4"
"91","1992","11","Tamil Nadu","Ramananthapuram","0.5","0.0","0.0","21.2","39.5","7.8","14.1","23.2","66.0","132.7","319.8","118.0","742.8"
"91","1993","11","Tamil Nadu","Ramananthapuram","2.8","2.4","0.5","4.2","23.0","39.9","8.7","15.4","37.8","243.2","398.6","273.6","1050.1"
"91","1994","11","Tamil Nadu","Ramananthapuram","7.4","33.8","3.9","44.1","18.7","5.1","8.8","6.9","14.0","239.8","264.7","15.0","662.2"
"91","1995","11","Tamil Nadu","Ramananthapuram","45.7","8.1","7.2","74.0","53.0","30.0","21.9","19.0","19.0","124.6","98.5","17.6","518.6"
"91","1996","11","Tamil Nadu","Ramananthapuram","31.4","1.2","1.2","72.2","8.5","61.5","13.8","44.3","70.7","229.2","136.6","188.5","859.1"
"91","1997","11","Tamil Nadu","Ramananthapuram","30.3","18.9","23.1","27.2","25.1","3.1","33.9","11.3","59.1","273.6","351.8","286.9","1144.3"
"91","1998","11","Tamil Nadu","Ramananthapuram","38.0","0.2","0.0","9.2","118.9","4.2","89.0","76.6","75.7","91.3","248.2","219.4","970.7"
"91","1999","11","Tamil Nadu","Ramananthapuram","46.5","51.1","0.0","33.9","21.7","16.6","7.7","39.6","23.4","214.7","126.8","37.2","619.2"
"91","2000","11","Tamil Nadu","Ramananthapuram","98.7","73.4","8.0","56.0","14.9","17.8","8.9","25.9","156.0","115.9","201.9","174.0","951.4"
"91","2001","11","Tamil Nadu","Ramananthapuram","39.4","15.5","0.0","162.7","14.5","49.9","33.2","27.2","49.2","146.9","181.9","86.5","806.9"
"91","2002","11","Tamil Nadu","Ramananthapuram","4.5","177.1","0.8","7.9","66.1","12.7","5.0","6.0","22.1","279.7","211.5","78.5","871.9"
"91","2003","11","Tamil Nadu","Ramananthapuram","4.1","10.4","21.8","74.9","51.2","22.4","28.7","45.9","21.6","128.0","284.0","16.2","709.2"
"91","2004","11","Tamil Nadu","Ramananthapuram","0.3","12.1","3.2","20.5","140.3","6.3","37.4","5.6","180.2","363.7","250.4","96.7","1116.7"
"91","2005","11","Tamil Nadu","Ramananthapuram","11.8","25.8","14.1","261.3","60.6","23.0","48.4","12.9","51.7","267.0","254.0","244.2","1274.8"
"91","2006","11","Tamil Nadu","Ramananthapuram","23.8","0.1","865.0","22.4","10.8","5.5","1.4","23.9","46.8","368.8","251.8","14.2","1634.5"
"91","2007","11","Tamil Nadu","Ramananthapuram","52.0","21.8","0.3","33.2","19.9","25.1","32.9","54.2","38.3","230.2","72.2","207.7","787.8"
"91","2008","11","Tamil Nadu","Ramananthapuram","9.2","56.6","376.6","55.7","0.0","19.9","31.2","75.4","19.1","329.4","311.7","193.1","1477.9"
"91","2009","11","Tamil Nadu","Ramananthapuram","18.8","0.0","24.1","102.1","11.2","1.7","0.0","16.5","60.1","38.8","264.1","28.2","565.6"
"91","2010","11","Tamil Nadu","Ramananthapuram","0.1","0.0","0.0","20.6","73.1","17.9","44.3","88.6","123.3","192.5","390.1","154.1","1104.6"
"91","2011","11","Tamil Nadu","Ramananthapuram","16.6","15.4","2.0","63.0","7.2","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"91","2012","11","Tamil Nadu","Ramananthapuram","5.0","2.2","4.9","31.6","10.0","0.0","16.2","27.4","57.2","279.7","53.6","48.7","536.5"
"91","2013","11","Tamil Nadu","Ramananthapuram","28.9","66.6","54.8","12.5","10.9","7.1","6.8","44.8","14.4","85.1","120.3","127.7","579.9"
"91","2014","11","Tamil Nadu","Ramananthapuram","40.0","15.7","0.0","3.2","180.6","0.0","0.2","38.1","46.5","297.2","239.6","74.6","935.7"
"91","2015","11","Tamil Nadu","Ramananthapuram","1.3","2.5","22.6","149.0","113.9","3.2","23.4","60.5","68.8","131.6","269.7","172.4","1018.9"
"91","2016","11","Tamil Nadu","Ramananthapuram","0.9","2.7","1.3","7.0","84.0","12.7","25.9","20.0","42.1","51.1","89.7","50.5","387.9"
