Dist Code,Year,Dist Name,State Name,RICE AREA (1000 ha),RICE YIELD (kg per ha),nitrogen,phosphate,potash,prec_grow,prec_harvest,et_grow,et_harvest,maxT_grow,maxT_harvest,minT_grow,minT_harvest,runoff_grow,runoff_harvest,windspeed_grow,windspeed_harvest,RICE IRRIGATED AREA (1000 ha),RA-IA
68,2001,Mandya,Karnataka,71.99,2966.0,4232.089581930185,1396.5232188911702,1429.393232032854,75.52799999999999,16.33,64.102,27.985,28.328000000000003,27.814999999999998,19.648000000000003,17.525,3.778,0.8150000000000001,2.4566,1.388,71.67,0.3199999999999932
68,2002,Mandya,Karnataka,43.12,2838.0,2532.555360985626,796.3794726899384,817.1514480492814,81.46600000000001,19.445,55.977999999999994,54.145,28.879999999999995,28.215,20.198,17.93,4.0840000000000005,0.9700000000000001,2.407,1.3465,42.8,0.3200000000000003
68,2003,Mandya,Karnataka,54.56,3242.0,2172.567996714579,654.7872197125257,607.2494390143738,75.772,13.655,59.65599999999999,34.385,29.194,28.095,20.512,17.810000000000002,3.7900000000000005,0.7000000000000001,2.252,1.294,54.28,0.28000000000000114
68,2004,Mandya,Karnataka,91.99,3691.0,4238.717864476386,1440.7787359342917,1676.6055843942502,90.954,14.71,79.434,31.845,28.357999999999997,27.755000000000003,19.68,17.46,4.548,0.73,2.0294000000000003,1.2875,91.42,0.5699999999999932
68,2005,Mandya,Karnataka,83.81,3063.0,5382.997554825462,2083.6164147843947,2171.0335145790555,95.10799999999999,29.97,79.226,45.239999999999995,28.548000000000002,27.205,19.863999999999997,16.915,4.756,1.5,2.0696,1.17,83.77,0.04000000000000625
68,2006,Mandya,Karnataka,69.54,3015.0,5178.676642299795,1864.008990554415,1743.120768788501,74.708,17.235,70.8,18.23,28.857999999999997,27.72,20.174,17.43,3.7359999999999998,0.86,2.217,1.324,69.54,0.0
68,2007,Mandya,Karnataka,86.72,3206.0,6555.433685420944,1855.544456673511,1892.233961396304,106.75999999999999,27.310000000000002,83.28800000000001,58.15,28.65,27.645,19.964000000000002,17.355,5.337999999999999,1.37,2.1332,1.2235,86.65,0.06999999999999318
68,2008,Mandya,Karnataka,89.36,3196.0,6585.057668993839,3197.8255835728955,3272.689813552362,120.398,19.834999999999997,88.988,62.005,28.560000000000002,27.865000000000002,19.878,17.58,6.275999999999999,0.9850000000000001,1.9067999999999998,1.2095,89.29,0.06999999999999318
68,2009,Mandya,Karnataka,79.96,3294.0,6609.477181108829,2702.339324845996,3110.302797535934,82.38,49.22,74.71000000000001,52.78,28.881999999999998,28.685000000000002,20.2,18.395,4.118,2.455,1.9439999999999997,1.182,79.89,0.06999999999999318
68,2010,Mandya,Karnataka,81.04,3419.0,6995.446018891171,3498.911152361396,2469.9793872689943,90.638,53.919999999999995,72.548,67.205,28.746,27.665,20.061999999999998,17.369999999999997,4.532,2.695,1.8079999999999998,0.9794999999999999,80.57,0.4700000000000131
68,2011,Mandya,Karnataka,74.16,3393.0,7274.794487063654,3514.069315811088,2045.00692238193,90.25,22.11,78.104,33.464999999999996,28.663999999999998,27.729999999999997,19.984,17.439999999999998,4.5120000000000005,1.11,2.1176,1.2850000000000001,74.1,0.060000000000002274
68,2012,Mandya,Karnataka,49.95,3116.0,4318.215449691992,1157.0758521560576,915.4081108829569,52.322,43.355000000000004,50.763999999999996,41.809999999999995,28.948,28.755,20.266000000000002,18.465,2.618,2.17,2.1,1.205,50.09,-0.14000000000000057
68,2013,Mandya,Karnataka,65.62,3492.0,6224.850638193019,1620.3962956878852,1106.927206570842,83.676,42.4,76.96199999999999,42.565,28.407999999999998,28.16,19.726000000000003,17.869999999999997,4.183999999999999,2.12,2.0198,1.0905,65.39,0.23000000000000398
68,2014,Mandya,Karnataka,66.52,3690.0,5506.052993839836,1765.7822784394245,1766.6182176591374,138.648,15.045,81.584,65.455,29.042,28.09,20.362000000000002,17.805,24.612000000000002,0.7450000000000001,1.9588,1.0394999999999999,66.88,-0.35999999999999943
68,2015,Mandya,Karnataka,58.49,3665.0,5052.339777412732,1612.652170841889,1077.5515416837782,66.10600000000001,81.745,67.824,65.365,29.619999999999997,28.655,20.362000000000002,18.365000000000002,3.304,4.09,1.8786,1.153,58.36,0.13000000000000256
69,1990,Hassan,Karnataka,48.13,2128.0,1042.134083778234,674.9980484599589,525.6033190965093,132.916,22.674999999999997,71.83,36.96,26.306,27.155,18.71,16.61,51.824,1.135,2.6566,1.526,47.61,0.5200000000000031
69,1991,Hassan,Karnataka,56.63,2310.0,1178.9738069815198,775.4658702258727,566.9511868583162,197.016,41.135,85.77799999999999,70.03999999999999,26.0,26.875,18.948,16.02,96.388,2.05,2.4472,1.6179999999999999,56.63,0.0
69,1992,Hassan,Karnataka,56.57,2568.0,1185.0706422997948,705.2130036960987,309.00462258726895,194.23,35.415,86.53,55.975,26.438,26.785,18.688,16.25,92.726,1.77,2.4704,1.752,56.54,0.030000000000001137
69,1993,Hassan,Karnataka,55.76,2529.0,1329.735168788501,545.1610546201232,290.0985560574948,180.22,33.099999999999994,81.816,62.33500000000001,26.674,26.17,18.535999999999998,16.585,79.13,1.655,2.8416000000000006,1.939,55.76,0.0
69,1994,Hassan,Karnataka,66.73,2718.0,1491.2716262833676,649.3390792607804,500.9107318275155,201.71800000000002,15.125,83.338,55.265,26.396000000000004,26.39,18.526000000000003,15.59,99.80999999999999,0.755,2.7632000000000003,1.831,66.73,0.0
69,1995,Hassan,Karnataka,58.72,2625.0,1575.2104213552363,717.5029355236139,580.2500599589322,206.88400000000001,8.55,90.618,33.004999999999995,26.74,27.27,18.902000000000005,16.295,102.258,0.43,2.63,1.706,58.72,0.0
69,1996,Hassan,Karnataka,63.97,2320.0,1484.5243367556468,599.9729223819302,444.01747761806985,195.60000000000002,10.355,90.356,30.67,26.054000000000002,27.015,18.922,16.035,93.92,0.52,2.6694000000000004,1.423,63.97,0.0
69,1997,Hassan,Karnataka,67.6,2775.0,1905.4538316221765,953.1516714579053,897.9334373716633,210.32800000000003,61.48,87.38999999999999,85.93,26.998,27.415,19.282,17.845,98.96400000000001,3.19,2.3302,1.3315,67.6,0.0
69,1998,Hassan,Karnataka,66.68,2343.0,1752.1532353182754,963.6423819301848,733.4854767967147,251.60999999999999,30.82,91.95,64.86,26.688,26.92,19.194,16.44,140.432,1.54,1.9802,1.1945000000000001,66.68,0.0
69,1999,Hassan,Karnataka,67.41,2729.0,1920.7116073921968,1107.190563449692,966.2856689938399,167.094,19.235,76.22800000000001,57.53,26.226,27.575000000000003,18.79,15.715,68.838,0.955,2.0596,1.245,67.41,0.0
69,2000,Hassan,Karnataka,68.2,2493.0,2110.060386036961,1088.7408788501025,882.4771909650925,192.494,23.235,86.316,55.635000000000005,25.919999999999998,26.975,18.944,15.8,86.25200000000001,1.165,2.1476,1.5185,68.24,-0.03999999999999204
69,2001,Hassan,Karnataka,57.17,2521.0,1612.8983531827514,779.2681872689938,740.7118940451745,152.55599999999998,16.294999999999998,75.708,40.13,25.933999999999997,27.095,18.644,16.58,62.708000000000006,0.815,2.2426,1.3555,57.17,0.0
69,2002,Hassan,Karnataka,48.78,1685.0,1165.9361544147844,633.0301798767968,492.65195728952773,148.018,17.549999999999997,72.412,55.864999999999995,26.4,27.295,19.107999999999997,16.78,53.784000000000006,0.88,2.1624,1.319,46.35,2.4299999999999997
69,2003,Hassan,Karnataka,39.53,1712.0,860.5591712525667,436.32353593429167,366.94229815195075,159.102,13.005,78.424,40.72,26.977999999999998,27.39,19.684,16.875,64.34,0.645,2.143,1.3330000000000002,38.37,1.1600000000000037
69,2004,Hassan,Karnataka,53.18,2548.0,1225.6603170431213,648.6955367556468,720.203526899384,196.044,17.49,85.836,44.73,26.008000000000003,27.195,18.716,16.675,93.492,0.875,1.8983999999999999,1.365,48.53,4.649999999999999
69,2005,Hassan,Karnataka,52.53,2274.0,1476.4920985626281,885.015085010267,914.7209618069816,212.142,25.99,91.882,51.125,26.221999999999998,26.42,18.93,15.905000000000001,103.19000000000001,1.295,1.9584000000000004,1.1560000000000001,47.88,4.649999999999999
69,2006,Hassan,Karnataka,51.74,2445.0,1538.1632673511292,941.0602940451746,740.79780862423,176.32,17.61,86.292,36.665,26.472,26.97,19.18,16.455,78.144,0.88,2.1372,1.3054999999999999,47.62,4.1200000000000045
69,2007,Hassan,Karnataka,52.43,2454.0,1802.239801232033,955.8064361396305,954.0494390143735,216.36599999999999,29.875,90.94,60.19,26.296000000000003,26.775,19.003999999999998,16.255000000000003,106.924,1.495,2.0665999999999998,1.227,47.98,4.450000000000003
69,2008,Hassan,Karnataka,53.15,2474.0,1680.2690390143734,1000.7697535934292,1144.5956180698151,253.52399999999997,17.009999999999998,93.80799999999999,59.05500000000001,26.318,27.035,19.024,16.52,135.19,0.845,1.8290000000000002,1.174,48.7,4.449999999999996
69,2009,Hassan,Karnataka,47.66,2683.0,1552.4281034907597,1015.1873593429159,1156.734623408624,194.86400000000003,56.06,90.244,67.08,26.514,27.810000000000002,19.220000000000002,17.295,91.702,4.275,1.8061999999999998,1.162,42.18,5.479999999999997
69,2010,Hassan,Karnataka,51.75,2884.0,1532.1740451745382,1083.8809034907597,947.0951334702258,198.148,58.04,87.02,75.36,26.456,26.740000000000002,19.162,16.225,91.274,6.205,1.7346,1.021,50.18,1.5700000000000003
69,2011,Hassan,Karnataka,48.87,2473.0,2030.539468583162,1624.3906324435316,878.010261190965,208.048,19.56,88.482,45.769999999999996,26.348000000000003,27.115000000000002,19.054000000000002,16.6,103.476,0.9750000000000001,1.9271999999999998,1.3115,43.25,5.619999999999997
69,2012,Hassan,Karnataka,49.29,2187.0,1523.3464164271047,687.1370119096509,639.0291622176592,126.48999999999998,37.629999999999995,67.58000000000001,47.839999999999996,26.528,27.685000000000002,19.234,17.17,51.272000000000006,1.8800000000000001,1.9502,1.1815,39.91,9.380000000000003
69,2013,Hassan,Karnataka,51.8,3062.0,1723.7338151950714,901.1413059548254,743.826726899384,197.502,35.9,89.0,51.405,25.97,27.165,18.676000000000002,16.65,96.14199999999998,1.805,1.8940000000000001,1.1004999999999998,39.61,12.189999999999998
69,2014,Hassan,Karnataka,48.07,3043.0,1696.6676648870637,898.4727178644763,810.8806891170433,265.62,18.715,93.416,63.04,26.662,27.03,19.372,16.515,144.806,0.9349999999999999,1.8069999999999997,1.081,36.65,11.420000000000002
69,2015,Hassan,Karnataka,42.82,2734.0,1661.676261190965,1010.924806570842,754.9649593429159,149.224,69.13,79.28,69.245,27.314,28.1,19.372,17.585,60.891999999999996,6.64,1.8064,1.21,34.52,8.299999999999997
70,1990,Shimoge,Karnataka,175.35,2159.0,4130.2378275154,3002.006402464065,2105.150562628337,355.83,24.09,96.11999999999999,60.325,26.654000000000003,28.630000000000003,19.862000000000002,16.95,227.17,1.2,2.7241999999999997,1.5175,131.36,43.98999999999998
70,1991,Shimoge,Karnataka,164.36,2159.0,3723.351365913758,2593.5400509240253,1683.3568952772075,514.5060000000001,24.425,100.56800000000001,63.125,26.588,28.439999999999998,20.042,16.19,382.408,1.22,2.323,1.5790000000000002,116.56,47.80000000000001
70,1992,Shimoge,Karnataka,191.1,2314.0,4449.184706365503,2491.159195071869,2020.4645913757697,528.89,39.28,102.48799999999999,76.33500000000001,26.880000000000003,28.53,19.953999999999997,16.41,390.986,1.97,2.2638000000000003,1.6960000000000002,137.86,53.23999999999998
70,1993,Shimoge,Karnataka,191.21,2400.0,4874.653557289527,2498.1998759753596,1847.818888706366,491.1539999999999,19.975,100.50999999999999,67.02000000000001,26.951999999999998,27.955,19.898000000000003,16.83,354.86199999999997,1.0,2.8272000000000004,2.049,144.08,47.129999999999995
70,1994,Shimoge,Karnataka,188.61,2566.0,4556.337360985627,2501.3636353182756,1342.3300114989731,606.704,6.305,100.88,58.30500000000001,26.701999999999998,28.165,19.697999999999997,15.43,470.42600000000004,0.31000000000000005,2.7885999999999997,1.971,143.71,44.900000000000006
70,1995,Shimoge,Karnataka,187.32,2315.0,5029.715088295688,2751.0422932238193,1951.4666809034907,653.522,5.86,104.346,58.075,27.218,29.095,20.113999999999997,16.07,512.762,0.295,2.7437999999999994,1.721,141.39,45.93000000000001
70,1996,Shimoge,Karnataka,193.58,2323.0,4635.855429979466,2360.499415195072,1593.3979219712526,483.84800000000007,5.484999999999999,102.46399999999998,55.445,26.595999999999997,28.58,20.0,16.055,357.0,0.275,2.7958,1.5775000000000001,142.02,51.56
70,1997,Shimoge,Karnataka,201.29,2434.0,5687.289819301848,3270.718637371663,2180.4790915811086,495.96400000000006,55.05,101.72599999999998,82.86000000000001,27.398000000000003,28.8,20.384,18.2,358.71000000000004,2.7800000000000002,2.4168,1.2770000000000001,154.79,46.5
70,1998,Shimoge,Karnataka,158.63,2418.0,5483.347249281313,3840.0707408624226,2162.2409051334703,612.186,29.189999999999998,102.97200000000001,70.135,27.130000000000003,28.37,20.433999999999997,16.564999999999998,495.69399999999996,1.46,2.039,1.2985,110.71,47.92
70,1999,Shimoge,Karnataka,161.03,2380.0,5896.832629158112,3807.1063096509242,3170.340123203285,400.72799999999995,9.68,98.52799999999999,59.57,26.618000000000002,29.13,19.894,15.84,271.226,0.49,2.1106,1.283,115.14,45.89
70,2000,Shimoge,Karnataka,156.4,2372.0,6595.352673511295,4195.5536427104735,3254.7642874743324,463.338,12.785,101.31800000000001,61.05,26.45,28.6,20.048000000000002,15.905,326.92599999999993,0.645,2.1726,1.5455,113.37,43.03
70,2001,Shimoge,Karnataka,148.82,1644.0,5534.4905100616015,3717.920860780287,2635.709154825462,384.37800000000004,16.884999999999998,94.09400000000001,58.36,26.362000000000002,28.74,19.720000000000002,16.785,256.62,0.8500000000000001,2.2142,1.334,98.12,50.69999999999999
70,2002,Shimoge,Karnataka,139.03,1543.0,5388.8028,3252.616841889117,2278.287750308008,340.27599999999995,7.935,96.41399999999999,57.495000000000005,26.701999999999998,28.58,20.060000000000002,16.63,224.91800000000003,0.385,2.0648,1.3075,82.29,56.739999999999995
70,2003,Shimoge,Karnataka,120.25,2012.0,3646.9084188911706,2073.297659137577,1845.6177412731006,407.794,7.62,100.958,54.989999999999995,27.198,29.035,20.552,17.085,272.138,0.375,2.1242,1.4275,77.66,42.59
70,2004,Shimoge,Karnataka,128.12,2447.0,5185.971380698152,3041.384643942505,3031.724343326489,473.61400000000003,20.135,99.374,59.739999999999995,26.532,28.785,19.892000000000003,16.835,341.498,1.005,2.068,1.5545,89.44,38.68000000000001
70,2005,Shimoge,Karnataka,133.59,2494.0,6102.402172484599,3612.7563893223823,3477.8935811088295,646.3219999999999,11.930000000000001,103.548,59.709999999999994,26.766,27.92,20.127999999999997,15.969999999999999,506.6339999999999,0.6000000000000001,2.1404,1.2774999999999999,94.6,38.99000000000001
70,2006,Shimoge,Karnataka,132.68,2372.0,6475.44876221766,4029.995620533882,2922.316504312115,498.412,16.92,101.674,62.295,26.814,28.475,20.168,16.525,361.61199999999997,0.845,2.3466,1.342,96.23,36.45
70,2007,Shimoge,Karnataka,129.98,2492.0,6003.92299466119,2931.9964928131417,2897.150109240246,661.2119999999999,38.96,102.796,73.5,26.738,28.195,20.092000000000002,16.244999999999997,523.718,2.07,2.165,1.3275,90.97,39.00999999999999
70,2008,Shimoge,Karnataka,131.07,2448.0,6764.7299359342915,4268.791108829569,3772.4583548254614,601.214,16.05,102.516,61.99,26.73,28.509999999999998,20.086000000000002,16.560000000000002,463.65599999999995,0.805,1.9309999999999998,1.1825,92.51,38.55999999999999
70,2009,Shimoge,Karnataka,133.26,2400.0,7538.126902669403,5761.330551129362,4198.330304722792,569.442,63.855000000000004,103.154,84.535,26.924,28.935000000000002,20.282000000000004,16.985,430.30999999999995,11.22,1.8892,1.259,92.9,40.359999999999985
70,2010,Shimoge,Karnataka,132.39,2769.0,8129.4419310061585,5332.190747433264,3902.5092344969194,603.118,64.6,104.29,82.60499999999999,26.822000000000003,28.02,20.182000000000002,16.075,463.54400000000004,13.015,1.7792,1.086,97.35,35.03999999999999
70,2011,Shimoge,Karnataka,128.98,2920.0,8900.668790143736,6195.457631211499,2504.76511540041,578.614,12.65,101.14000000000001,61.11,26.732,28.82,20.088,16.875,442.5280000000001,0.62,2.0060000000000002,1.366,94.04,34.93999999999998
70,2012,Shimoge,Karnataka,123.31,2667.0,6371.972087063655,2739.183526078029,2053.2254414784393,368.67400000000004,23.5,91.49000000000001,58.74,26.748,28.744999999999997,20.102,16.795,245.88199999999998,1.1800000000000002,2.0602,1.242,78.3,45.010000000000005
70,2013,Shimoge,Karnataka,124.62,3056.0,6120.710020533881,3041.823222997947,1875.103658316222,553.1,16.945,101.398,59.575,26.327999999999996,28.29,19.683999999999997,16.34,417.02599999999995,0.84,1.9886,1.1225,92.21,32.41000000000001
70,2014,Shimoge,Karnataka,121.87,3036.0,6188.313358521561,2904.760188911704,2297.2620123203287,648.3059999999999,25.54,102.52799999999999,66.62,27.086000000000002,28.095,20.442,16.145,509.64000000000004,1.275,2.0054,1.167,90.75,31.120000000000005
70,2015,Shimoge,Karnataka,110.03,2606.0,5587.10198439425,3616.268121560575,2107.7229314168376,378.29599999999994,37.63,101.324,69.095,27.708,29.725,20.442,17.775,246.118,1.885,1.9130000000000003,1.3245,79.37,30.659999999999997
71,1990,Chickmagalur,Karnataka,51.66,2226.0,875.5510767967145,627.9904164271047,546.4079260780287,281.234,25.265,81.816,45.985,25.669999999999998,27.259999999999998,18.636000000000003,16.275,183.32999999999998,1.2650000000000001,2.6795999999999998,1.439,15.32,36.339999999999996
71,1991,Chickmagalur,Karnataka,50.72,2223.0,1011.5296854209445,735.7545264887063,571.3092468172484,413.49000000000007,37.38,89.91,63.53,25.456,27.04,18.833999999999996,15.614999999999998,310.96799999999996,1.865,2.3739999999999997,1.5219999999999998,13.31,37.41
71,1992,Chickmagalur,Karnataka,53.56,2208.0,804.5481856262834,582.2092977412731,415.51122135523616,418.642,40.364999999999995,90.804,61.974999999999994,25.822000000000003,26.985,18.654000000000003,15.825000000000001,309.814,2.15,2.3604,1.6535,17.66,35.900000000000006
71,1993,Chickmagalur,Karnataka,54.02,2492.0,891.5629404517454,438.0877798767967,314.7624492813142,382.14,29.285,87.89000000000001,59.510000000000005,26.01,26.38,18.56,16.185,273.79200000000003,1.4649999999999999,2.8196000000000003,1.911,20.1,33.92
71,1994,Chickmagalur,Karnataka,54.45,2464.0,1017.7208131416838,517.0715112936346,530.7566858316222,450.608,12.084999999999999,88.31,46.095,25.732,26.740000000000002,18.459999999999997,14.89,347.81800000000004,0.6000000000000001,2.7744,1.8195000000000001,17.75,36.7
71,1995,Chickmagalur,Karnataka,49.34,2260.0,1158.033102258727,552.2513741273101,682.253662422998,476.76599999999996,7.975,93.73400000000001,39.129999999999995,26.136000000000003,27.63,18.832,15.6,363.77000000000004,0.4,2.671,1.647,14.32,35.02
71,1996,Chickmagalur,Karnataka,49.35,2351.0,1109.8946735112934,469.46746201232037,532.3111909650925,412.892,8.280000000000001,91.214,35.65,25.48,27.134999999999998,18.808,15.555,310.19199999999995,0.415,2.704,1.4220000000000002,13.83,35.52
71,1997,Chickmagalur,Karnataka,51.54,2424.0,1231.2577921971254,905.9017527720739,990.3172878850103,427.736,63.06,89.994,83.31,26.368000000000002,27.53,19.176,17.58,316.65600000000006,4.275,2.3552,1.241,14.2,37.34
71,1998,Chickmagalur,Karnataka,49.84,2384.0,1250.9819531827518,714.8468303901439,1064.3367819301848,514.626,32.01,94.262,60.4,26.056,26.995,19.116,15.995000000000001,413.31000000000006,1.6,1.9606000000000001,1.1625,14.52,35.32000000000001
71,1999,Chickmagalur,Karnataka,53.2,2432.0,1468.582176591376,829.0023819301849,1092.8569034907598,329.91999999999996,16.23,85.192,49.309999999999995,25.582,27.72,18.672,15.29,229.118,0.8099999999999999,2.045,1.1895,19.01,34.19
71,2000,Chickmagalur,Karnataka,49.2,2459.0,1472.132698151951,871.367359342916,1002.2373388090351,387.352,19.87,90.676,50.47,25.351999999999997,27.125,18.836000000000002,15.335,277.064,0.99,2.1642,1.479,14.18,35.02
71,2001,Chickmagalur,Karnataka,47.55,2353.0,1138.3294250513345,662.4818316221766,871.6237207392196,309.104,17.74,83.404,43.235,25.288,27.240000000000002,18.496000000000002,16.145,208.93800000000002,0.8899999999999999,2.2190000000000003,1.3105,13.61,33.94
71,2002,Chickmagalur,Karnataka,43.98,1988.0,1082.5257067761806,613.1119047227926,796.6033281314167,284.02,14.254999999999999,81.958,47.225,25.704,27.25,18.912,16.155,191.708,0.705,2.0900000000000003,1.2685,11.01,32.97
71,2003,Chickmagalur,Karnataka,41.49,1927.0,843.7890308008214,465.2571030800821,654.6968648870636,332.57599999999996,11.515,87.154,41.465,26.262,27.555,19.471999999999998,16.465,226.49999999999994,0.565,2.1100000000000003,1.3435000000000001,10.52,30.970000000000002
71,2004,Chickmagalur,Karnataka,45.66,2674.0,891.2982012320329,676.5068106776181,834.4922858316221,400.37800000000004,20.155,90.33399999999999,44.925,25.410000000000004,27.37,18.616000000000003,16.28,293.62199999999996,1.005,1.9638000000000002,1.4100000000000001,15.14,30.519999999999996
71,2005,Chickmagalur,Karnataka,44.83,2406.0,1143.6344722792608,735.5691671457905,1018.9426349075975,482.66400000000004,20.99,95.28399999999999,49.120000000000005,25.639999999999997,26.549999999999997,18.85,15.459999999999999,368.012,1.05,2.0332,1.141,14.87,29.96
71,2006,Chickmagalur,Karnataka,45.68,2457.0,1252.765089117043,819.3585018480492,972.4380911704313,384.72999999999996,18.665,90.128,44.29,25.832,27.130000000000003,19.04,16.04,277.462,0.935,2.2285999999999997,1.275,14.93,30.75
71,2007,Chickmagalur,Karnataka,42.01,2642.0,1218.2830989733059,686.6590570841889,845.56554825462,478.22799999999995,36.435,94.792,60.84,25.666000000000004,26.825,18.874,15.735,367.438,1.825,2.088,1.2245,11.93,30.08
71,2008,Chickmagalur,Karnataka,43.79,2472.0,1396.6546250513347,807.6530488706364,1123.8905815195074,509.378,17.535,95.038,49.68,25.677999999999997,27.1,18.886000000000003,16.01,394.526,0.875,1.855,1.1195,12.65,31.14
71,2009,Chickmagalur,Karnataka,43.64,2479.0,1605.3856657084189,995.1855572895277,1426.7860533880903,445.442,63.955,94.224,73.535,25.871999999999996,27.77,19.080000000000002,16.68,333.262,11.535,1.8265999999999998,1.1455000000000002,16.79,26.85
71,2010,Chickmagalur,Karnataka,44.06,2621.0,1604.4100681724847,1166.8101289527722,1153.7061240246408,440.54400000000004,65.74499999999999,93.79400000000001,75.66499999999999,25.802,26.79,19.006,15.7,327.28200000000004,15.25,1.7396,0.9705,15.4,28.660000000000004
71,2011,Chickmagalur,Karnataka,45.38,2573.0,1899.0272032854211,1321.7153297741272,1096.0751605749488,450.45200000000006,17.595,91.862,46.370000000000005,25.722,27.325,18.928,16.235,340.27,0.87,1.9453999999999998,1.2945,16.46,28.92
71,2012,Chickmagalur,Karnataka,37.99,2302.0,1096.7705199178647,584.9867137577003,743.9643326488707,280.86199999999997,33.73,79.18,51.515,25.788,27.490000000000002,18.996,16.4,186.53799999999995,1.69,1.9426,1.139,13.41,24.580000000000002
71,2013,Chickmagalur,Karnataka,41.05,2731.0,1264.2118767967143,674.7507351129362,822.287975359343,435.526,29.585,92.10400000000001,51.39,25.31,27.119999999999997,18.52,16.03,326.432,1.47,1.8910000000000005,1.0215,14.89,26.159999999999997
71,2014,Chickmagalur,Karnataka,40.34,2610.0,1512.7152098562628,788.801898973306,1195.5384394250514,529.67,23.33,94.78,53.870000000000005,26.038,26.965,19.248,15.875,413.9820000000001,1.17,1.8752,1.0365,15.7,24.640000000000004
71,2015,Chickmagalur,Karnataka,33.04,2673.0,1350.661631211499,824.7353889117044,874.6983819301848,310.806,59.325,87.514,70.785,26.640000000000004,28.21,19.248,17.115000000000002,208.526,6.91,1.8079999999999998,1.1945000000000001,11.42,21.619999999999997
72,1990,Chitradurga,Karnataka,58.61,3024.0,926.5627219712527,630.7206234086242,360.16627268993835,47.726,12.2,45.483999999999995,11.684999999999999,29.028000000000002,29.060000000000002,20.332,18.11,2.386,0.6000000000000001,3.2394,1.514,58.25,0.35999999999999943
72,1991,Chitradurga,Karnataka,41.09,2559.0,637.024935523614,503.28584476386044,201.21106447638604,78.43599999999999,24.22,70.696,28.555,28.877999999999997,28.715,20.532000000000004,17.29,3.9200000000000004,1.21,2.7044,1.5499999999999998,40.79,0.30000000000000426
72,1992,Chitradurga,Karnataka,71.19,2985.0,1297.5057240246406,835.5805650924025,316.9957675564682,70.05,19.98,66.75399999999999,19.25,29.330000000000002,28.745,20.496000000000002,17.52,3.5020000000000002,0.98,2.5136,1.6435,70.82,0.37000000000000455
72,1993,Chitradurga,Karnataka,75.54,2921.0,1391.3444254620124,828.0983310061603,329.4040361396304,73.074,20.9,64.308,27.64,29.486,28.195,20.436,17.945,3.654,1.045,3.1296,2.0220000000000002,74.84,0.7000000000000028
72,1994,Chitradurga,Karnataka,73.94,3114.0,1468.4210710472278,842.4605174537987,286.49852156057494,76.2,7.585,61.669999999999995,26.86,29.162,28.395,20.232,16.495,4.638,0.365,3.1635999999999997,2.019,73.62,0.3199999999999932
72,1995,Chitradurga,Karnataka,72.32,2993.0,1628.616699794661,889.7409314168378,396.85414373716634,84.622,4.59,77.836,8.73,29.624000000000002,29.585,20.637999999999998,17.465,4.232000000000001,0.23,3.0994,1.9555,71.84,0.47999999999998977
72,1996,Chitradurga,Karnataka,78.11,3013.0,1675.8973650924024,719.5037691991786,266.99184887063655,73.478,7.82,70.152,7.64,28.954,28.975,20.564,17.33,3.6739999999999995,0.39,2.8933999999999997,1.4514999999999998,76.9,1.2099999999999937
72,1997,Chitradurga,Karnataka,73.04,3397.0,3315.974005749487,1899.0819942505136,673.4138020533882,75.35999999999999,41.099999999999994,63.964,51.595,29.85,29.380000000000003,20.978,19.49,3.91,2.055,2.6604,1.2875,72.78,0.2600000000000051
72,1998,Chitradurga,Karnataka,9.42,2924.0,113.68295852156056,83.85154004106776,23.833567145790553,91.208,18.34,81.9,26.04,29.594,28.815,20.990000000000002,17.814999999999998,4.564,0.915,2.0734000000000004,1.0605,126.33,-116.91
72,1999,Chitradurga,Karnataka,13.25,2477.0,160.7369199178645,119.83114989733059,35.743983572895274,65.77000000000001,10.415000000000001,56.815999999999995,20.51,29.034000000000002,29.52,20.445999999999998,17.060000000000002,3.342,0.51,2.3822,1.1975,131.54,-118.28999999999999
72,2000,Chitradurga,Karnataka,15.2,2566.0,188.27650102669404,106.713363449692,40.749733059548255,80.332,8.895,72.4,15.39,28.794,29.009999999999998,20.568,17.17,4.016,0.44000000000000006,2.5232,1.567,130.57,-115.36999999999999
72,2001,Chitradurga,Karnataka,12.46,2124.0,140.97556139630393,92.48748418891171,32.36018069815196,59.794000000000004,10.5,57.1,10.25,29.014,29.335,20.526,18.215000000000003,2.992,0.54,2.685,1.42,118.74,-106.28
72,2002,Chitradurga,Karnataka,7.76,2124.0,88.61123285420945,54.28494455852155,26.19979958932238,60.068000000000005,6.840000000000001,52.013999999999996,14.41,29.571999999999996,29.494999999999997,21.086000000000002,18.380000000000003,3.0020000000000002,0.36,2.4916000000000005,1.178,84.21,-76.44999999999999
72,2003,Chitradurga,Karnataka,5.2,2348.0,38.66365503080082,25.986332648870636,10.281264887063655,62.577999999999996,4.885,56.936,8.690000000000001,30.124000000000002,29.675,21.64,18.555,3.126,0.225,2.5676,1.298,63.79,-58.589999999999996
72,2004,Chitradurga,Karnataka,4.7,2370.0,48.90470636550308,30.811540041067765,12.029297741273101,70.90599999999999,8.16,67.296,8.32,29.016000000000002,29.445,20.528,18.32,3.5439999999999996,0.41,2.2766,1.2575,111.07,-106.36999999999999
